plate,well,site,bf_site,nuclei_count
P015098,B19,s4,s2,149
P015098,B19,s5,s3,192
P015098,B19,s6,s4,83
P015098,B19,s8,s5,141
P015098,D23,s2,s1,84
P015098,D23,s4,s2,165
P015098,D23,s5,s3,128
P015098,D23,s6,s4,78
P015098,D23,s8,s5,109
P015098,G09,s2,s1,123
P015098,G09,s4,s2,100
P015098,G09,s5,s3,89
P015098,G09,s6,s4,117
P015098,G09,s8,s5,125
P015098,K11,s2,s1,114
P015098,K11,s4,s2,108
P015098,K11,s5,s3,107
P015098,K11,s6,s4,129
P015098,K11,s8,s5,132
P015098,L18,s2,s1,154
P015098,L18,s4,s2,138
P015098,L18,s5,s3,122
P015098,L18,s6,s4,110
P015098,L18,s8,s5,146
P015098,B08,s2,s1,51
P015098,B08,s4,s2,44
P015098,B08,s5,s3,70
P015098,B08,s6,s4,59
P015098,B08,s8,s5,80
P015098,B18,s2,s1,1
P015098,B18,s4,s2,34
P015098,B18,s5,s3,33
P015098,B18,s6,s4,26
P015098,B18,s8,s5,31
P015098,C02,s2,s1,117
P015098,C02,s4,s2,155
P015098,C02,s5,s3,140
P015098,C02,s6,s4,147
P015098,C02,s8,s5,137
P015098,C05,s2,s1,0
P015098,C05,s4,s2,0
P015098,C05,s5,s3,1
P015098,C05,s6,s4,0
P015098,C05,s8,s5,0
P015098,C06,s2,s1,102
P015098,C06,s4,s2,129
P015098,C06,s5,s3,115
P015098,C06,s6,s4,108
P015098,C06,s8,s5,170
P015098,C08,s2,s1,53
P015098,C08,s4,s2,87
P015098,C08,s5,s3,115
P015098,C08,s6,s4,60
P015098,C08,s8,s5,111
P015098,C19,s2,s1,90
P015098,C19,s4,s2,171
P015098,C19,s5,s3,138
P015098,C19,s6,s4,94
P015098,C19,s8,s5,201
P015098,D07,s2,s1,110
P015098,D07,s4,s2,97
P015098,D07,s5,s3,149
P015098,D07,s6,s4,131
P015098,D07,s8,s5,180
P015098,D14,s2,s1,131
P015098,D14,s4,s2,112
P015098,D14,s5,s3,161
P015098,D14,s6,s4,109
P015098,D14,s8,s5,212
P015098,D17,s2,s1,21
P015098,D17,s4,s2,51
P015098,D17,s5,s3,28
P015098,D17,s6,s4,28
P015098,D17,s8,s5,40
P015098,E23,s2,s1,61
P015098,E23,s4,s2,120
P015098,E23,s5,s3,96
P015098,E23,s6,s4,143
P015098,E23,s8,s5,125
P015098,F03,s2,s1,36
P015098,F03,s4,s2,38
P015098,F03,s5,s3,25
P015098,F03,s6,s4,47
P015098,F03,s8,s5,40
P015098,F15,s2,s1,39
P015098,F15,s4,s2,27
P015098,F15,s5,s3,29
P015098,F15,s6,s4,29
P015098,F15,s8,s5,32
P015098,F19,s2,s1,30
P015098,F19,s4,s2,39
P015098,F19,s5,s3,37
P015098,F19,s6,s4,24
P015098,F19,s8,s5,30
P015098,F23,s2,s1,92
P015098,F23,s4,s2,131
P015098,F23,s5,s3,81
P015098,F23,s6,s4,85
P015098,F23,s8,s5,114
P015098,G03,s2,s1,44
P015098,G03,s4,s2,81
P015098,G03,s5,s3,83
P015098,G03,s6,s4,58
P015098,G03,s8,s5,89
P015098,H08,s2,s1,70
P015098,H08,s4,s2,189
P015098,H08,s5,s3,144
P015098,H08,s6,s4,165
P015098,H08,s8,s5,268
P015098,H13,s2,s1,136
P015098,H13,s4,s2,95
P015098,H13,s5,s3,148
P015098,H13,s6,s4,109
P015098,H13,s8,s5,148
P015098,H15,s2,s1,41
P015098,H15,s4,s2,45
P015098,H15,s5,s3,48
P015098,H15,s6,s4,60
P015098,H15,s8,s5,52
P015098,H21,s2,s1,69
P015098,H21,s4,s2,151
P015098,H21,s5,s3,74
P015098,H21,s6,s4,73
P015098,H21,s8,s5,126
P015098,I05,s2,s1,101
P015098,I05,s4,s2,109
P015098,I05,s5,s3,100
P015098,I05,s6,s4,136
P015098,I05,s8,s5,112
P015098,I10,s2,s1,40
P015098,I10,s4,s2,31
P015098,I10,s5,s3,34
P015098,I10,s6,s4,19
P015098,I10,s8,s5,36
P015098,J16,s2,s1,105
P015098,J16,s4,s2,82
P015098,J16,s5,s3,113
P015098,J16,s6,s4,76
P015098,J16,s8,s5,57
P015098,K18,s2,s1,63
P015098,K18,s4,s2,50
P015098,K18,s5,s3,50
P015098,K18,s6,s4,32
P015098,K18,s8,s5,32
P015098,K23,s2,s1,23
P015098,K23,s4,s2,28
P015098,K23,s5,s3,19
P015098,K23,s6,s4,20
P015098,K23,s8,s5,5
P015098,L02,s2,s1,93
P015098,L02,s4,s2,127
P015098,L02,s5,s3,134
P015098,L02,s6,s4,145
P015098,L02,s8,s5,148
P015098,L10,s2,s1,166
P015098,L10,s4,s2,126
P015098,L10,s5,s3,112
P015098,L10,s6,s4,126
P015098,L10,s8,s5,137
P015098,L15,s2,s1,0
P015098,L15,s4,s2,0
P015098,L15,s5,s3,0
P015098,L15,s6,s4,1
P015098,L15,s8,s5,0
P015098,M10,s2,s1,152
P015098,M10,s4,s2,80
P015098,M10,s5,s3,94
P015098,M10,s6,s4,89
P015098,M10,s8,s5,79
P015098,M20,s2,s1,22
P015098,M20,s4,s2,54
P015098,M20,s5,s3,19
P015098,M20,s6,s4,8
P015098,M20,s8,s5,23
P015098,N03,s2,s1,162
P015098,N03,s4,s2,89
P015098,N03,s5,s3,177
P015098,N03,s6,s4,146
P015098,N03,s8,s5,140
P015098,N13,s2,s1,0
P015098,N13,s4,s2,1
P015098,N13,s5,s3,0
P015098,N13,s6,s4,0
P015098,N13,s8,s5,0
P015098,O02,s2,s1,39
P015098,O02,s4,s2,30
P015098,O02,s5,s3,35
P015098,O02,s6,s4,24
P015098,O02,s8,s5,15
P015098,F04,s2,s1,82
P015098,F04,s4,s2,109
P015098,F04,s5,s3,107
P015098,F04,s6,s4,160
P015098,F04,s8,s5,122
P015098,B05,s2,s1,148
P015098,B05,s4,s2,124
P015098,B05,s5,s3,124
P015098,B05,s6,s4,137
P015098,B05,s8,s5,179
P015098,B23,s2,s1,17
P015098,B23,s4,s2,23
P015098,B23,s5,s3,23
P015098,B23,s6,s4,23
P015098,B23,s8,s5,13
P015098,C11,s2,s1,68
P015098,C11,s4,s2,106
P015098,C11,s5,s3,104
P015098,C11,s6,s4,97
P015098,C11,s8,s5,138
P015098,C13,s2,s1,78
P015098,C13,s4,s2,109
P015098,C13,s5,s3,77
P015098,C13,s6,s4,70
P015098,C13,s8,s5,165
P015098,C14,s2,s1,128
P015098,C14,s4,s2,72
P015098,C14,s5,s3,123
P015098,C14,s6,s4,92
P015098,C14,s8,s5,150
P015098,C16,s2,s1,11
P015098,C16,s4,s2,26
P015098,C16,s5,s3,16
P015098,C16,s6,s4,15
P015098,C16,s8,s5,17
P015098,D05,s2,s1,110
P015098,D05,s4,s2,116
P015098,D05,s5,s3,141
P015098,D05,s6,s4,139
P015098,D05,s8,s5,170
P015098,D19,s2,s1,2
P015098,D19,s4,s2,22
P015098,D19,s5,s3,7
P015098,D19,s6,s4,11
P015098,D19,s8,s5,30
P015098,E06,s2,s1,114
P015098,E06,s4,s2,129
P015098,E06,s5,s3,190
P015098,E06,s6,s4,154
P015098,E06,s8,s5,182
P015098,F06,s2,s1,118
P015098,F06,s4,s2,110
P015098,F06,s5,s3,133
P015098,F06,s6,s4,134
P015098,F06,s8,s5,180
P015098,F10,s2,s1,143
P015098,F10,s4,s2,93
P015098,F10,s5,s3,155
P015098,F10,s6,s4,178
P015098,F10,s8,s5,178
P015098,G02,s2,s1,124
P015098,G02,s4,s2,91
P015098,G02,s5,s3,158
P015098,G02,s6,s4,177
P015098,G02,s8,s5,158
P015098,G06,s2,s1,120
P015098,G06,s4,s2,105
P015098,G06,s5,s3,131
P015098,G06,s6,s4,142
P015098,G06,s8,s5,157
P015098,H09,s2,s1,105
P015098,H09,s4,s2,199
P015098,H09,s5,s3,167
P015098,H09,s6,s4,97
P015098,H09,s8,s5,167
P015098,H14,s2,s1,99
P015098,H14,s4,s2,175
P015098,H14,s5,s3,151
P015098,H14,s6,s4,151
P015098,H14,s8,s5,187
P015098,I02,s2,s1,0
P015098,I02,s4,s2,33
P015098,I02,s5,s3,25
P015098,I02,s6,s4,31
P015098,I02,s8,s5,14
P015098,I08,s2,s1,11
P015098,I08,s4,s2,15
P015098,I08,s5,s3,20
P015098,I08,s6,s4,9
P015098,I08,s8,s5,12
P015098,I11,s2,s1,34
P015098,I11,s4,s2,10
P015098,I11,s5,s3,20
P015098,I11,s6,s4,13
P015098,I11,s8,s5,22
P015098,I16,s2,s1,137
P015098,I16,s4,s2,141
P015098,I16,s5,s3,140
P015098,I16,s6,s4,151
P015098,I16,s8,s5,138
P015098,I22,s2,s1,29
P015098,I22,s4,s2,26
P015098,I22,s5,s3,16
P015098,I22,s6,s4,16
P015098,I22,s8,s5,23
P015098,J04,s2,s1,14
P015098,J04,s4,s2,18
P015098,J04,s5,s3,0
P015098,J04,s6,s4,11
P015098,J04,s8,s5,19
P015098,J07,s2,s1,194
P015098,J07,s4,s2,114
P015098,J07,s5,s3,155
P015098,J07,s6,s4,156
P015098,J07,s8,s5,136
P015098,J15,s2,s1,37
P015098,J15,s4,s2,29
P015098,J15,s5,s3,33
P015098,J15,s6,s4,35
P015098,J15,s8,s5,31
P015098,K16,s2,s1,27
P015098,K16,s4,s2,34
P015098,K16,s5,s3,38
P015098,K16,s6,s4,32
P015098,K16,s8,s5,43
P015098,L11,s2,s1,162
P015098,L11,s4,s2,96
P015098,L11,s5,s3,143
P015098,L11,s6,s4,111
P015098,L11,s8,s5,90
P015098,L12,s2,s1,162
P015098,L12,s4,s2,113
P015098,L12,s5,s3,81
P015098,L12,s6,s4,106
P015098,L12,s8,s5,100
P015098,L22,s2,s1,115
P015098,L22,s4,s2,115
P015098,L22,s5,s3,76
P015098,L22,s6,s4,73
P015098,L22,s8,s5,77
P015098,M18,s2,s1,143
P015098,M18,s4,s2,173
P015098,M18,s5,s3,124
P015098,M18,s6,s4,97
P015098,M18,s8,s5,63
P015098,N06,s2,s1,138
P015098,N06,s4,s2,105
P015098,N06,s5,s3,100
P015098,N06,s6,s4,94
P015098,N06,s8,s5,86
P015098,N18,s2,s1,136
P015098,N18,s4,s2,128
P015098,N18,s5,s3,114
P015098,N18,s6,s4,97
P015098,N18,s8,s5,80
P015098,N19,s2,s1,164
P015098,N19,s4,s2,177
P015098,N19,s5,s3,131
P015098,N19,s6,s4,50
P015098,N19,s8,s5,85
P015098,O13,s2,s1,17
P015098,O13,s4,s2,28
P015098,O13,s5,s3,14
P015098,O13,s6,s4,0
P015098,O13,s8,s5,22
P015098,O16,s2,s1,32
P015098,O16,s4,s2,20
P015098,O16,s5,s3,0
P015098,O16,s6,s4,12
P015098,O16,s8,s5,38
P015098,C21,s2,s1,93
P015098,C21,s4,s2,178
P015098,C21,s5,s3,155
P015098,C21,s6,s4,103
P015098,C21,s8,s5,169
P015098,J03,s2,s1,123
P015098,J03,s4,s2,104
P015098,J03,s5,s3,117
P015098,J03,s6,s4,145
P015098,J03,s8,s5,100
P015099,B03,s2,s1,4
P015099,B03,s4,s2,5
P015099,B03,s5,s3,25
P015099,B03,s6,s4,20
P015099,B03,s8,s5,25
P015099,B05,s2,s1,93
P015099,B05,s4,s2,133
P015099,B05,s5,s3,173
P015099,B05,s6,s4,184
P015099,B05,s8,s5,308
P015099,B09,s2,s1,22
P015099,B09,s4,s2,24
P015099,B09,s5,s3,46
P015099,B09,s6,s4,39
P015099,B09,s8,s5,46
P015099,B10,s2,s1,1
P015099,B10,s4,s2,15
P015099,B10,s5,s3,43
P015099,B10,s6,s4,34
P015099,B10,s8,s5,37
P015099,B12,s2,s1,41
P015099,B12,s4,s2,62
P015099,B12,s5,s3,58
P015099,B12,s6,s4,59
P015099,B12,s8,s5,68
P015099,B13,s2,s1,119
P015099,B13,s4,s2,143
P015099,B13,s5,s3,172
P015099,B13,s6,s4,155
P015099,B13,s8,s5,230
P015099,B15,s2,s1,5
P015099,B15,s4,s2,0
P015099,B15,s5,s3,6
P015099,B15,s6,s4,5
P015099,B15,s8,s5,0
P015099,B16,s2,s1,3
P015099,B16,s4,s2,10
P015099,B16,s5,s3,31
P015099,B16,s6,s4,0
P015099,B16,s8,s5,28
P015099,B17,s2,s1,30
P015099,B17,s4,s2,45
P015099,B17,s5,s3,36
P015099,B17,s6,s4,8
P015099,B17,s8,s5,26
P015099,B20,s2,s1,75
P015099,B20,s4,s2,89
P015099,B20,s5,s3,78
P015099,B20,s6,s4,55
P015099,B20,s8,s5,123
P015099,B21,s2,s1,85
P015099,B21,s4,s2,144
P015099,B21,s5,s3,137
P015099,B21,s6,s4,124
P015099,B21,s8,s5,231
P015099,C03,s2,s1,98
P015099,C03,s4,s2,139
P015099,C03,s5,s3,128
P015099,C03,s6,s4,211
P015099,C03,s8,s5,224
P015099,C04,s2,s1,24
P015099,C04,s4,s2,11
P015099,C04,s5,s3,32
P015099,C04,s6,s4,55
P015099,C04,s8,s5,41
P015099,C06,s2,s1,118
P015099,C06,s4,s2,100
P015099,C06,s5,s3,163
P015099,C06,s6,s4,159
P015099,C06,s8,s5,231
P015099,C07,s2,s1,143
P015099,C07,s4,s2,142
P015099,C07,s5,s3,131
P015099,C07,s6,s4,136
P015099,C07,s8,s5,189
P015099,C11,s2,s1,109
P015099,C11,s4,s2,76
P015099,C11,s5,s3,96
P015099,C11,s6,s4,146
P015099,C11,s8,s5,272
P015099,C13,s2,s1,0
P015099,C13,s4,s2,0
P015099,C13,s5,s3,0
P015099,C13,s6,s4,1
P015099,C13,s8,s5,0
P015099,C14,s2,s1,115
P015099,C14,s4,s2,157
P015099,C14,s5,s3,213
P015099,C14,s6,s4,199
P015099,C14,s8,s5,337
P015099,C16,s2,s1,172
P015099,C16,s4,s2,174
P015099,C16,s5,s3,146
P015099,C16,s6,s4,111
P015099,C16,s8,s5,384
P015099,C20,s2,s1,7
P015099,C20,s4,s2,13
P015099,C20,s5,s3,11
P015099,C20,s6,s4,5
P015099,C20,s8,s5,27
P015099,C23,s2,s1,71
P015099,C23,s4,s2,233
P015099,C23,s5,s3,104
P015099,C23,s6,s4,67
P015099,C23,s8,s5,249
P015099,D02,s2,s1,31
P015099,D02,s4,s2,55
P015099,D02,s5,s3,54
P015099,D02,s6,s4,118
P015099,D02,s8,s5,84
P015099,D04,s2,s1,2
P015099,D04,s4,s2,0
P015099,D04,s5,s3,21
P015099,D04,s6,s4,22
P015099,D04,s8,s5,25
P015099,D06,s2,s1,1
P015099,D06,s4,s2,21
P015099,D06,s5,s3,38
P015099,D06,s6,s4,25
P015099,D06,s8,s5,65
P015099,D08,s2,s1,77
P015099,D08,s4,s2,143
P015099,D08,s5,s3,139
P015099,D08,s6,s4,174
P015099,D08,s8,s5,206
P015099,D09,s2,s1,0
P015099,D09,s4,s2,2
P015099,D09,s5,s3,0
P015099,D09,s6,s4,1
P015099,D09,s8,s5,26
P015099,D11,s2,s1,125
P015099,D11,s4,s2,138
P015099,D11,s5,s3,168
P015099,D11,s6,s4,170
P015099,D11,s8,s5,256
P015099,D14,s2,s1,92
P015099,D14,s4,s2,97
P015099,D14,s5,s3,75
P015099,D14,s6,s4,79
P015099,D14,s8,s5,154
P015099,D15,s2,s1,0
P015099,D15,s4,s2,0
P015099,D15,s5,s3,0
P015099,D15,s6,s4,0
P015099,D15,s8,s5,0
P015099,D16,s2,s1,25
P015099,D16,s4,s2,31
P015099,D16,s5,s3,28
P015099,D16,s6,s4,34
P015099,D16,s8,s5,69
P015099,D18,s2,s1,131
P015099,D18,s4,s2,251
P015099,D18,s5,s3,133
P015099,D18,s6,s4,106
P015099,D18,s8,s5,281
P015099,D22,s2,s1,21
P015099,D22,s4,s2,54
P015099,D22,s5,s3,26
P015099,D22,s6,s4,34
P015099,D22,s8,s5,27
P015099,E02,s2,s1,43
P015099,E02,s4,s2,36
P015099,E02,s5,s3,55
P015099,E02,s6,s4,91
P015099,E02,s8,s5,59
P015099,E04,s2,s1,96
P015099,E04,s4,s2,197
P015099,E04,s5,s3,194
P015099,E04,s6,s4,210
P015099,E04,s8,s5,340
P015099,E06,s2,s1,166
P015099,E06,s4,s2,159
P015099,E06,s5,s3,221
P015099,E06,s6,s4,225
P015099,E06,s8,s5,277
P015099,E07,s2,s1,166
P015099,E07,s4,s2,167
P015099,E07,s5,s3,243
P015099,E07,s6,s4,236
P015099,E07,s8,s5,210
P015099,E10,s2,s1,38
P015099,E10,s4,s2,46
P015099,E10,s5,s3,73
P015099,E10,s6,s4,85
P015099,E10,s8,s5,93
P015099,E11,s2,s1,124
P015099,E11,s4,s2,143
P015099,E11,s5,s3,176
P015099,E11,s6,s4,160
P015099,E11,s8,s5,212
P015099,E14,s2,s1,65
P015099,E14,s4,s2,95
P015099,E14,s5,s3,96
P015099,E14,s6,s4,66
P015099,E14,s8,s5,125
P015099,E17,s2,s1,75
P015099,E17,s4,s2,122
P015099,E17,s5,s3,85
P015099,E17,s6,s4,94
P015099,E17,s8,s5,131
P015099,E18,s2,s1,17
P015099,E18,s4,s2,52
P015099,E18,s5,s3,44
P015099,E18,s6,s4,31
P015099,E18,s8,s5,54
P015099,F05,s2,s1,48
P015099,F05,s4,s2,44
P015099,F05,s5,s3,53
P015099,F05,s6,s4,69
P015099,F05,s8,s5,58
P015099,F06,s2,s1,176
P015099,F06,s4,s2,164
P015099,F06,s5,s3,175
P015099,F06,s6,s4,187
P015099,F06,s8,s5,189
P015099,F07,s2,s1,37
P015099,F07,s4,s2,23
P015099,F07,s5,s3,22
P015099,F07,s6,s4,21
P015099,F07,s8,s5,25
P015099,F08,s2,s1,85
P015099,F08,s4,s2,59
P015099,F08,s5,s3,81
P015099,F08,s6,s4,88
P015099,F08,s8,s5,61
P015099,F12,s2,s1,28
P015099,F12,s4,s2,39
P015099,F12,s5,s3,37
P015099,F12,s6,s4,35
P015099,F12,s8,s5,44
P015099,F13,s2,s1,38
P015099,F13,s4,s2,27
P015099,F13,s5,s3,30
P015099,F13,s6,s4,41
P015099,F13,s8,s5,27
P015099,F15,s2,s1,65
P015099,F15,s4,s2,77
P015099,F15,s5,s3,58
P015099,F15,s6,s4,55
P015099,F15,s8,s5,89
P015099,F17,s2,s1,19
P015099,F17,s4,s2,24
P015099,F17,s5,s3,26
P015099,F17,s6,s4,2
P015099,F17,s8,s5,36
P015099,F18,s2,s1,171
P015099,F18,s4,s2,264
P015099,F18,s5,s3,238
P015099,F18,s6,s4,155
P015099,F18,s8,s5,270
P015099,F20,s2,s1,44
P015099,F20,s4,s2,92
P015099,F20,s5,s3,62
P015099,F20,s6,s4,56
P015099,F20,s8,s5,44
P015099,G03,s2,s1,127
P015099,G03,s4,s2,120
P015099,G03,s5,s3,191
P015099,G03,s6,s4,314
P015099,G03,s8,s5,167
P015099,G04,s2,s1,10
P015099,G04,s4,s2,29
P015099,G04,s5,s3,34
P015099,G04,s6,s4,63
P015099,G04,s8,s5,1
P015099,G10,s2,s1,38
P015099,G10,s4,s2,36
P015099,G10,s5,s3,48
P015099,G10,s6,s4,55
P015099,G10,s8,s5,50
P015099,G12,s2,s1,179
P015099,G12,s4,s2,143
P015099,G12,s5,s3,220
P015099,G12,s6,s4,228
P015099,G12,s8,s5,185
P015099,G14,s2,s1,189
P015099,G14,s4,s2,297
P015099,G14,s5,s3,275
P015099,G14,s6,s4,216
P015099,G14,s8,s5,271
P015099,G15,s2,s1,38
P015099,G15,s4,s2,32
P015099,G15,s5,s3,54
P015099,G15,s6,s4,38
P015099,G15,s8,s5,45
P015099,G16,s2,s1,36
P015099,G16,s4,s2,44
P015099,G16,s5,s3,42
P015099,G16,s6,s4,31
P015099,G16,s8,s5,49
P015099,G19,s2,s1,30
P015099,G19,s4,s2,32
P015099,G19,s5,s3,1
P015099,G19,s6,s4,0
P015099,G19,s8,s5,16
P015099,G21,s2,s1,88
P015099,G21,s4,s2,129
P015099,G21,s5,s3,87
P015099,G21,s6,s4,68
P015099,G21,s8,s5,95
P015099,G22,s2,s1,155
P015099,G22,s4,s2,265
P015099,G22,s5,s3,173
P015099,G22,s6,s4,126
P015099,G22,s8,s5,201
P015099,G23,s2,s1,0
P015099,G23,s4,s2,39
P015099,G23,s5,s3,0
P015099,G23,s6,s4,0
P015099,G23,s8,s5,10
P015099,H02,s2,s1,154
P015099,H02,s4,s2,104
P015099,H02,s5,s3,134
P015099,H02,s6,s4,239
P015099,H02,s8,s5,103
P015099,H04,s2,s1,35
P015099,H04,s4,s2,21
P015099,H04,s5,s3,47
P015099,H04,s6,s4,53
P015099,H04,s8,s5,28
P015099,H06,s2,s1,275
P015099,H06,s4,s2,108
P015099,H06,s5,s3,223
P015099,H06,s6,s4,194
P015099,H06,s8,s5,129
P015099,H08,s2,s1,71
P015099,H08,s4,s2,40
P015099,H08,s5,s3,60
P015099,H08,s6,s4,45
P015099,H08,s8,s5,57
P015099,H09,s2,s1,166
P015099,H09,s4,s2,164
P015099,H09,s5,s3,197
P015099,H09,s6,s4,168
P015099,H09,s8,s5,159
P015099,H11,s2,s1,47
P015099,H11,s4,s2,49
P015099,H11,s5,s3,49
P015099,H11,s6,s4,65
P015099,H11,s8,s5,44
P015099,H12,s2,s1,119
P015099,H12,s4,s2,115
P015099,H12,s5,s3,157
P015099,H12,s6,s4,141
P015099,H12,s8,s5,147
P015099,H14,s2,s1,208
P015099,H14,s4,s2,254
P015099,H14,s5,s3,182
P015099,H14,s6,s4,130
P015099,H14,s8,s5,183
P015099,H18,s2,s1,198
P015099,H18,s4,s2,204
P015099,H18,s5,s3,211
P015099,H18,s6,s4,182
P015099,H18,s8,s5,186
P015099,H19,s2,s1,26
P015099,H19,s4,s2,51
P015099,H19,s5,s3,33
P015099,H19,s6,s4,18
P015099,H19,s8,s5,28
P015099,H20,s2,s1,179
P015099,H20,s4,s2,312
P015099,H20,s5,s3,159
P015099,H20,s6,s4,157
P015099,H20,s8,s5,130
P015099,H21,s2,s1,46
P015099,H21,s4,s2,70
P015099,H21,s5,s3,47
P015099,H21,s6,s4,34
P015099,H21,s8,s5,66
P015099,I03,s2,s1,45
P015099,I03,s4,s2,39
P015099,I03,s5,s3,56
P015099,I03,s6,s4,102
P015099,I03,s8,s5,47
P015099,I04,s2,s1,44
P015099,I04,s4,s2,37
P015099,I04,s5,s3,45
P015099,I04,s6,s4,100
P015099,I04,s8,s5,44
P015099,I07,s2,s1,27
P015099,I07,s4,s2,35
P015099,I07,s5,s3,32
P015099,I07,s6,s4,33
P015099,I07,s8,s5,19
P015099,I09,s2,s1,66
P015099,I09,s4,s2,81
P015099,I09,s5,s3,104
P015099,I09,s6,s4,81
P015099,I09,s8,s5,67
P015099,I10,s2,s1,38
P015099,I10,s4,s2,49
P015099,I10,s5,s3,45
P015099,I10,s6,s4,56
P015099,I10,s8,s5,43
P015099,I12,s2,s1,195
P015099,I12,s4,s2,189
P015099,I12,s5,s3,221
P015099,I12,s6,s4,231
P015099,I12,s8,s5,187
P015099,I13,s2,s1,164
P015099,I13,s4,s2,177
P015099,I13,s5,s3,134
P015099,I13,s6,s4,182
P015099,I13,s8,s5,106
P015099,I16,s2,s1,233
P015099,I16,s4,s2,190
P015099,I16,s5,s3,190
P015099,I16,s6,s4,162
P015099,I16,s8,s5,172
P015099,I21,s2,s1,36
P015099,I21,s4,s2,77
P015099,I21,s5,s3,40
P015099,I21,s6,s4,47
P015099,I21,s8,s5,53
P015099,I23,s2,s1,21
P015099,I23,s4,s2,50
P015099,I23,s5,s3,23
P015099,I23,s6,s4,21
P015099,I23,s8,s5,25
P015099,J02,s2,s1,0
P015099,J02,s4,s2,0
P015099,J02,s5,s3,5
P015099,J02,s6,s4,0
P015099,J02,s8,s5,0
P015099,J05,s2,s1,1
P015099,J05,s4,s2,18
P015099,J05,s5,s3,25
P015099,J05,s6,s4,30
P015099,J05,s8,s5,19
P015099,J08,s2,s1,152
P015099,J08,s4,s2,138
P015099,J08,s5,s3,153
P015099,J08,s6,s4,175
P015099,J08,s8,s5,136
P015099,J14,s2,s1,32
P015099,J14,s4,s2,30
P015099,J14,s5,s3,25
P015099,J14,s6,s4,23
P015099,J14,s8,s5,23
P015099,J15,s2,s1,214
P015099,J15,s4,s2,129
P015099,J15,s5,s3,212
P015099,J15,s6,s4,160
P015099,J15,s8,s5,139
P015099,J17,s2,s1,42
P015099,J17,s4,s2,45
P015099,J17,s5,s3,31
P015099,J17,s6,s4,32
P015099,J17,s8,s5,32
P015099,J18,s2,s1,64
P015099,J18,s4,s2,80
P015099,J18,s5,s3,63
P015099,J18,s6,s4,77
P015099,J18,s8,s5,71
P015099,J22,s2,s1,22
P015099,J22,s4,s2,50
P015099,J22,s5,s3,46
P015099,J22,s6,s4,11
P015099,J22,s8,s5,28
P015099,K08,s2,s1,202
P015099,K08,s4,s2,222
P015099,K08,s5,s3,249
P015099,K08,s6,s4,187
P015099,K08,s8,s5,180
P015099,K09,s2,s1,192
P015099,K09,s4,s2,169
P015099,K09,s5,s3,197
P015099,K09,s6,s4,233
P015099,K09,s8,s5,174
P015099,K10,s2,s1,23
P015099,K10,s4,s2,23
P015099,K10,s5,s3,26
P015099,K10,s6,s4,28
P015099,K10,s8,s5,1
P015099,K12,s2,s1,127
P015099,K12,s4,s2,131
P015099,K12,s5,s3,150
P015099,K12,s6,s4,139
P015099,K12,s8,s5,107
P015099,K13,s2,s1,49
P015099,K13,s4,s2,36
P015099,K13,s5,s3,26
P015099,K13,s6,s4,30
P015099,K13,s8,s5,20
P015099,K14,s2,s1,40
P015099,K14,s4,s2,74
P015099,K14,s5,s3,78
P015099,K14,s6,s4,57
P015099,K14,s8,s5,41
P015099,K16,s2,s1,3
P015099,K16,s4,s2,31
P015099,K16,s5,s3,5
P015099,K16,s6,s4,7
P015099,K16,s8,s5,18
P015099,K21,s2,s1,73
P015099,K21,s4,s2,103
P015099,K21,s5,s3,76
P015099,K21,s6,s4,46
P015099,K21,s8,s5,80
P015099,L03,s2,s1,2
P015099,L03,s4,s2,2
P015099,L03,s5,s3,2
P015099,L03,s6,s4,3
P015099,L03,s8,s5,2
P015099,L05,s2,s1,33
P015099,L05,s4,s2,26
P015099,L05,s5,s3,42
P015099,L05,s6,s4,56
P015099,L05,s8,s5,21
P015099,L06,s2,s1,33
P015099,L06,s4,s2,40
P015099,L06,s5,s3,42
P015099,L06,s6,s4,44
P015099,L06,s8,s5,27
P015099,L09,s2,s1,52
P015099,L09,s4,s2,32
P015099,L09,s5,s3,40
P015099,L09,s6,s4,34
P015099,L09,s8,s5,18
P015099,L10,s2,s1,32
P015099,L10,s4,s2,12
P015099,L10,s5,s3,4
P015099,L10,s6,s4,36
P015099,L10,s8,s5,19
P015099,L13,s2,s1,216
P015099,L13,s4,s2,120
P015099,L13,s5,s3,204
P015099,L13,s6,s4,147
P015099,L13,s8,s5,91
P015099,L15,s2,s1,118
P015099,L15,s4,s2,72
P015099,L15,s5,s3,64
P015099,L15,s6,s4,87
P015099,L15,s8,s5,91
P015099,L16,s2,s1,53
P015099,L16,s4,s2,23
P015099,L16,s5,s3,9
P015099,L16,s6,s4,2
P015099,L16,s8,s5,0
P015099,L18,s2,s1,261
P015099,L18,s4,s2,131
P015099,L18,s5,s3,191
P015099,L18,s6,s4,108
P015099,L18,s8,s5,125
P015099,M04,s2,s1,98
P015099,M04,s4,s2,51
P015099,M04,s5,s3,64
P015099,M04,s6,s4,82
P015099,M04,s8,s5,67
P015099,M05,s2,s1,43
P015099,M05,s4,s2,23
P015099,M05,s5,s3,15
P015099,M05,s6,s4,48
P015099,M05,s8,s5,27
P015099,M07,s2,s1,62
P015099,M07,s4,s2,43
P015099,M07,s5,s3,61
P015099,M07,s6,s4,43
P015099,M07,s8,s5,29
P015099,M08,s2,s1,66
P015099,M08,s4,s2,30
P015099,M08,s5,s3,45
