plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5,mean_C6,std_C6,median_C6,mad_C6
P015099,CBK041761,K21,10448.134577246228,621.9823758906915,10556.0,401.0,10442.72169423011,610.9335836556016,10549.0,398.0,10436.031077289095,608.4793919398619,10537.0,397.0,10430.701198045268,614.7695982909568,10529.0,400.0,10424.087380701303,619.3479661060603,10522.0,403.0,10418.402699331276,619.7407086523418,10517.0,403.0
P015099,CBK041761,N15,12113.28906700103,757.2308791519862,12134.0,549.0,12112.510387560014,753.5934776216168,12135.0,546.0,12111.003527306242,748.6865348083433,12131.0,542.0,12110.876829303841,748.1987343106844,12127.0,544.0,12109.977663022977,750.1868198902474,12125.0,546.0,12109.219566400892,751.4964377720322,12126.0,545.0
P015099,CBK041761,all,11610.560299554183,1094.120127096996,11678.0,835.0,11608.397032407407,1091.0583678305957,11679.0,837.0,11605.505666866713,1090.4235425451939,11681.0,837.0,11603.289934885117,1093.9075867176996,11679.0,838.0,11600.679286894147,1098.6201538038056,11675.0,840.0,11598.405885159465,1101.1960866784348,11675.0,842.0
P015099,CBK041770,D06,14574.83487024177,708.0806177693208,14533.0,430.0,14573.977425282921,696.8694776851772,14533.0,427.0,14572.889084405007,689.5723287325662,14532.0,425.0,14573.025761231138,692.1996469719663,14529.0,426.0,14572.17066971022,698.4346715964049,14526.0,429.0,14572.182382244513,699.0331752308075,14526.0,430.0
P015099,CBK041770,G16,10349.608156292867,552.6597053573506,10394.0,345.0,10348.431281893005,544.7806095383131,10392.0,343.0,10347.862702589164,539.5716322007605,10391.0,342.0,10347.033393990056,540.1905108095165,10390.0,341.0,10346.774204260973,542.9697455866811,10388.0,342.0,10346.059003986626,544.4593932142956,10386.0,343.0
P015099,CBK041770,I07,11918.561005701304,658.6671069058042,11861.0,423.0,11917.124503386489,653.6285996770797,11860.0,423.0,11916.194042566873,650.0268463917878,11857.0,422.0,11915.395222179355,651.3081134699069,11854.0,422.0,11914.914782878945,653.2957506790349,11852.0,421.0,11913.822581447188,654.1624594017726,11852.0,422.0
P015099,CBK041770,all,12281.001344078646,1858.6705068735052,11858.0,1470.0,12279.844403520805,1856.036280326334,11856.0,1470.0,12278.981943187015,1854.0072814163,11853.0,1468.0,12278.48479246685,1854.9398189677008,11851.0,1469.0,12277.953218950046,1855.9907935456476,11850.0,1470.0,12277.354655892776,1856.6371654219479,11850.0,1472.0
P015099,CBK042178,C13,8376.323586248285,483.52773682851887,8396.0,344.0,8375.601005058299,480.53182033161863,8395.0,344.0,8375.1765574417,478.65292791538684,8394.0,342.0,8374.856635845335,480.1907045913058,8393.0,342.0,8373.806868012689,481.2188623781784,8392.0,343.0,8373.403583204732,480.7134988039842,8391.0,343.0
P015099,CBK042178,D15,10719.586201045953,579.1832532714791,10758.0,419.0,10719.714867412551,575.9546806637927,10759.0,418.0,10719.46823289609,571.9040929858145,10759.0,416.0,10718.105395061728,572.1669519210448,10756.0,416.0,10717.608748842593,573.8345037603839,10755.0,417.0,10716.691454861111,575.4089345167334,10754.0,418.0
P015099,CBK042178,M09,11520.6096613083,825.8789847212378,11505.0,600.0,11519.829629458161,823.1623411694727,11504.0,598.0,11519.232406335734,820.531796946456,11503.0,598.0,11518.757950917352,821.277719898213,11501.0,598.0,11518.408334576474,823.341188488141,11501.0,599.0,11517.412108410494,823.797585939028,11501.0,600.0
P015099,CBK042178,all,10205.506482867513,1482.2294926257325,10543.0,1071.0,10205.048500643004,1481.062669090759,10544.0,1068.0,10204.62573222451,1479.8190360091462,10545.0,1063.0,10203.90666060814,1479.9902560573378,10543.0,1063.0,10203.274650477251,1480.970051772937,10541.0,1066.0,10202.502382158778,1480.9685771442525,10540.0,1067.0
P015099,CBK200593,C04,12119.635135845336,670.9609522763931,12055.0,448.0,12119.100745156036,664.5243127003072,12055.0,445.0,12118.88360455247,659.2571074802194,12051.0,443.0,12118.45834529321,660.972287724012,12048.0,443.0,12117.506835262346,664.1289854199649,12048.0,444.0,12117.480477366254,665.2539513401001,12049.0,444.0
P015099,CBK200593,L05,12228.61664489026,741.15314821418,12233.0,586.0,12228.469682827503,733.0905362685671,12233.0,583.0,12228.26919435871,727.4664757200643,12231.0,583.0,12226.685273834019,727.9574480043586,12226.0,582.0,12225.980657321674,730.6797772344606,12226.0,582.0,12225.803890860769,731.1778587753381,12228.0,582.0
P015099,CBK200593,M08,12359.549934499315,787.9653068393534,12174.0,419.0,12359.060278120713,782.8327230833066,12170.0,416.0,12358.76042978395,775.2774185790743,12165.0,409.0,12357.750387388545,778.1744486611764,12164.0,410.0,12356.979657964677,784.0652768205392,12166.0,415.0,12355.620160065158,785.911553997353,12166.0,417.0
P015099,CBK200593,all,12235.933905078304,741.4503314723675,12148.0,489.0,12235.543568701418,735.0071921164487,12146.0,486.0,12235.304409565044,728.8637663833251,12142.0,483.0,12234.298002171925,730.5429841215027,12140.0,483.0,12233.4890501829,734.501369365996,12140.0,485.0,12232.968176097394,735.5889015738434,12141.0,485.0
P015099,CBK200898,F20,13054.825259002058,768.6756878938511,12966.0,562.0,13053.3125102452,755.1549091190881,12964.0,557.0,13052.324204132374,744.236637718562,12955.0,550.0,13051.122141289437,746.8307520347074,12951.0,549.0,13050.405593149862,754.4158233837252,12952.0,553.0,13048.908827031893,756.5363180546578,12953.0,554.0
P015099,CBK200898,I10,13849.051151534637,1056.9058329799411,13946.0,731.0,13841.855612911522,1044.4704933278203,13938.0,724.0,13834.590220464677,1041.8487703948697,13926.0,724.0,13826.070437542867,1047.4766859204622,13914.0,729.0,13818.508750771605,1051.715769503423,13906.0,732.0,13810.532940843621,1052.015453385379,13899.0,732.0
P015099,CBK200898,M07,11475.613451346022,568.2686189283017,11520.0,345.0,11474.43353013546,558.8510660958268,11518.0,343.0,11474.14700951646,552.7857201283592,11515.0,342.0,11472.940606953018,555.2526591712526,11512.0,344.0,11471.603336676955,560.2980774460204,11510.0,346.0,11470.846625428669,561.9210114305164,11510.0,347.0
P015099,CBK200898,all,12793.16328729424,1284.5420994398637,12666.0,981.0,12789.86721776406,1275.4007023257645,12663.0,976.0,12787.020478037837,1269.6894977840043,12658.0,969.0,12783.377728595107,1270.0931331793272,12654.0,968.0,12780.172560199475,1271.8365434131542,12651.0,969.0,12776.76279776806,1270.5641997318319,12649.0,968.0
P015099,CBK200945,J10,14648.124280392662,1000.7606484734035,14765.0,719.0,14647.895287722908,987.9520882630783,14761.0,714.0,14646.694307441701,981.105547353349,14755.0,713.0,14646.351039566187,987.7035987528717,14751.0,717.0,14645.608047582304,995.6334038903666,14749.0,719.0,14643.893937800069,997.203810146102,14747.0,720.0
P015099,CBK200945,K02,12321.871268261317,743.9369659273679,12356.0,486.0,12320.710845078875,736.2332730442098,12357.0,482.0,12319.450500257202,731.2264655701665,12354.0,483.0,12318.18464673354,733.7423960485763,12349.0,485.0,12316.967666709534,739.0826800855505,12345.0,487.0,12315.752510202332,740.8791596600762,12342.0,487.0
P015099,CBK200945,O23,9279.506051654664,1010.5175676023798,9464.0,756.0,9277.054239754802,1006.3626582029162,9466.0,751.0,9274.934638760287,1003.1888075633397,9462.0,747.0,9272.217060656722,1003.6843102168077,9452.0,747.0,9270.082565414952,1004.8786445038344,9445.0,749.0,9267.813757030179,1005.4668730155117,9443.0,751.0
P015099,CBK200945,all,12083.16720010288,2385.5544520049007,12337.0,1998.0,12081.886790852195,2383.2314711648314,12341.0,2002.0,12080.359815486398,2381.686763967261,12341.0,2001.0,12078.917582318816,2383.8239309373616,12336.0,2001.0,12077.552759902263,2386.170329505853,12331.0,2001.0,12075.820068344194,2386.8913828756067,12328.0,2001.0
P015099,CBK201030,B13,11282.551415895061,511.1565227170939,11293.0,330.0,11281.67392039609,496.69186195059353,11291.0,321.0,11280.637264146091,486.4300580195003,11284.0,317.0,11280.416396433471,492.92508966621546,11280.0,322.0,11279.376650763032,502.26331520741337,11279.0,327.0,11279.168873585391,504.6244810887706,11280.0,328.0
P015099,CBK201030,G22,12592.231314386145,676.2310056847299,12597.0,454.0,12590.434598208161,660.2485719955346,12594.0,447.0,12590.600172110768,644.7258245817698,12589.0,437.0,12589.688750514404,650.2814328598021,12585.0,438.0,12588.465591177983,662.3863813185054,12583.0,444.0,12588.42565359225,666.9791575706245,12583.0,446.0
P015099,CBK201030,N04,13605.551666452331,830.8303390002457,13592.0,674.0,13603.926893261318,824.4126967934379,13593.0,671.0,13602.965912465706,821.8621462118936,13595.0,671.0,13601.886919152948,826.1170946187218,13593.0,673.0,13600.712574502744,829.385803634223,13587.0,673.0,13600.080745541838,828.6413616726197,13585.0,673.0
P015099,CBK201030,all,12493.44479891118,1172.1279312249394,12475.0,892.0,12492.011803955189,1165.22491131081,12474.0,892.0,12491.401116240855,1160.3316813214421,12473.0,890.0,12490.664022033608,1162.989263230705,12470.0,889.0,12489.51827214792,1167.3175889714635,12468.0,890.0,12489.225090906493,1168.2223897832027,12468.0,890.0
P015099,CBK201032,F15,11376.068185056585,759.7102836604115,11515.0,489.0,11375.516322059328,751.9334534079204,11515.0,485.0,11374.809309927983,747.898345274719,11510.0,485.0,11373.61610048011,751.0645289268801,11506.0,487.0,11372.67860228052,754.5489838287324,11504.0,488.0,11371.795485939643,754.7680667435746,11503.0,488.0
P015099,CBK201032,M04,10123.186318544238,558.8497115549573,10137.0,414.0,10121.734212662894,553.2926733715977,10136.0,413.0,10121.40779569616,548.9466541291212,10135.0,411.0,10120.458779621056,550.1696431174936,10133.0,410.0,10120.297315372085,553.4224858319158,10131.0,411.0,10119.153405778463,554.2951006865197,10130.0,411.0
P015099,CBK201032,N09,9978.16389420439,623.9609043743396,10048.0,443.0,9977.139984053498,619.1922949766152,10046.0,440.0,9975.791902391975,615.9741810354451,10041.0,438.0,9974.693675540124,617.2785012761758,10037.0,439.0,9974.198927383402,619.9060658446036,10037.0,441.0,9973.463661651234,619.4724518848983,10037.0,440.0
P015099,CBK201032,all,10492.472799268404,905.6170798323187,10386.0,579.0,10491.463506258573,901.4273156279261,10384.0,576.0,10490.669669338706,898.753749353309,10381.0,574.0,10489.589518547096,900.1287945044422,10379.0,575.0,10489.05828167867,902.1740082063819,10378.0,577.0,10488.13751778978,902.3217958225393,10377.0,577.0
P015099,CBK271643,D11,10605.507709662208,491.6912523038605,10649.0,303.0,10604.760316743826,480.68110949800183,10648.0,299.0,10603.813645018861,475.417979167246,10645.0,297.0,10603.341296167695,481.2327095117704,10642.0,299.0,10603.022652434842,488.7260740156368,10640.0,302.0,10601.829421639231,490.6015638232589,10638.0,304.0
P015099,CBK271643,G03,10771.299198774006,672.9289778704314,10809.0,525.0,10770.965394290124,665.5111483898288,10810.0,523.0,10770.254581447189,662.2692656702958,10806.0,524.0,10769.234074588478,665.202257437128,10801.0,524.0,10768.395928069272,669.5333903454197,10798.0,523.0,10767.417224451303,670.8151639853239,10798.0,523.0
P015099,CBK271643,H20,11221.536747170781,739.4403150545033,11224.0,572.0,11220.283027992113,726.0766368294194,11221.0,570.0,11219.462328403635,721.7963862613279,11221.0,565.0,11218.79399339849,727.6831152296954,11219.0,564.0,11217.554837448559,734.1532467592608,11216.0,566.0,11217.733253043552,735.2182783290808,11215.0,566.0
P015099,CBK271643,all,10866.114551869,693.9251858518202,10830.0,468.0,10865.336246342022,684.0905375790609,10828.0,465.0,10864.510184956562,680.3064719308337,10825.0,463.0,10863.789788051554,684.6906517742109,10823.0,464.0,10862.991139317559,690.0136255014252,10821.0,466.0,10862.326633044697,691.4740906151734,10820.0,466.0
P015099,CBK277909,C20,12648.487487611454,679.7173200004028,12651.0,481.0,12647.166312542868,674.737276999329,12650.0,480.0,12646.974807527435,668.0398610282245,12647.0,478.0,12645.700392489713,667.3953538590337,12644.0,477.0,12644.984176826132,670.8232577595063,12644.0,478.0,12644.895326088821,672.9114209345531,12645.0,480.0
P015099,CBK277909,K16,13500.747335819617,767.4174925806586,13509.0,553.0,13499.423616040809,761.0368944244847,13508.0,550.0,13499.557849451303,754.572241985242,13507.0,547.0,13498.716542395405,754.980411647795,13505.0,547.0,13497.598564771948,759.269702194505,13504.0,549.0,13496.747833847736,760.6972824110321,13504.0,550.0
P015099,CBK277909,L03,12969.576647247943,571.6281946478422,12967.0,374.0,12968.246407493141,566.0142152051459,12967.0,371.0,12967.513821544924,561.5678605978791,12967.0,369.0,12967.104618055555,561.3971815137922,12964.0,370.0,12965.733364840535,563.4810626912099,12961.0,372.0,12965.558496956448,564.8865692055011,12962.0,373.0
P015099,CBK277909,all,13039.603823559672,763.3769642212278,13017.0,504.0,13038.278778692273,758.3639615796772,13017.0,502.0,13038.015492841221,753.1975474657268,13016.0,500.0,13037.173850980224,753.1625760396545,13013.0,500.0,13036.105368812872,756.0664008568646,13012.0,502.0,13035.733885631002,757.359491305475,13012.0,502.0
P015099,CBK277937,I21,11713.263595250342,777.2212730123107,11793.0,621.0,11712.063165723594,769.8710333226073,11792.0,619.0,11710.966442515431,765.1022261812548,11789.0,619.0,11710.84122097908,767.1665054007707,11786.0,619.0,11710.239871570644,771.5194496762715,11786.0,619.0,11708.420658650548,772.5733594086154,11783.0,619.0
P015099,CBK277937,J22,11550.80242391118,782.6617947952669,11609.0,658.0,11549.876263674554,777.0830391331955,11610.0,656.0,11549.313622127915,770.3535533591128,11608.0,655.0,11548.536498928326,770.1169451472807,11606.0,654.0,11547.028438143005,774.3908954865035,11603.0,654.0,11546.665692001028,775.8288355188818,11601.0,653.0
P015099,CBK277937,K14,11046.784645618998,619.263611842469,11106.0,452.0,11046.15805002572,610.7388993095876,11105.0,452.0,11044.694143304183,605.0553203056209,11101.0,450.0,11043.86194311557,607.58587667625,11098.0,449.0,11043.245367584019,612.0866651289173,11097.0,451.0,11041.89754762517,613.1337267387762,11096.0,451.0
P015099,CBK277937,all,11436.950221593506,783.5092839945443,11442.0,604.0,11436.032493141289,776.8991522880611,11441.0,602.0,11434.991402649177,771.6825118874126,11438.0,601.0,11434.413221007659,773.035578340989,11435.0,600.0,11433.504559099223,777.0340933562064,11434.0,601.0,11432.327966092249,778.1279129358122,11432.0,601.0
P015099,CBK277969,D14,10143.03170053155,666.6205032818227,10164.0,451.0,10142.654399048353,658.3621985938325,10167.0,446.0,10142.048482210219,636.4002683095414,10161.0,440.0,10141.013626457476,630.4528917755346,10151.0,442.0,10139.789958161866,640.7588217339301,10147.0,445.0,10138.919144675925,648.0338144924713,10148.0,447.0
P015099,CBK277969,I09,11786.824867326817,853.5141023295405,11925.0,431.0,11786.222124957134,818.0787192444932,11919.0,423.0,11785.765276877572,792.1550094497408,11912.0,422.0,11785.314987654321,795.2306737864764,11911.0,428.0,11783.716336634088,802.8052188362765,11909.0,431.0,11783.298838648834,799.5360374303117,11907.0,432.0
P015099,CBK277969,N18,10961.745418209877,748.501222917125,10967.0,558.0,10960.81264711934,740.4466992035507,10966.0,557.0,10960.137185356652,730.675317599896,10958.0,553.0,10958.584740312072,730.54168214669,10950.0,550.0,10957.71772646605,735.3618826699575,10949.0,553.0,10957.160396647805,736.9430964765359,10949.0,554.0
P015099,CBK277969,all,10963.867328689415,1013.9293269811069,10938.0,764.0,10963.229723708277,1000.2701448430133,10938.0,759.0,10962.650314814815,986.1225759704433,10930.0,754.0,10961.637784807956,985.8044578702675,10922.0,754.0,10960.408007087335,991.1412631974059,10921.0,758.0,10959.792793324188,992.3530135597694,10922.0,759.0
P015099,CBK278004,B15,9806.768360596709,605.7481545748419,9811.0,455.0,9805.961297410837,603.4922815500489,9811.0,452.0,9804.632795353224,600.6529633741488,9809.0,451.0,9803.684466863855,599.774239073748,9806.0,452.0,9803.17790316358,601.2409051265304,9805.0,452.0,9801.903573774005,602.0765902411525,9804.0,452.0
P015099,CBK278004,J02,10703.394238683128,693.398723434047,10779.0,519.0,10702.333859096365,691.0878564643187,10779.0,518.0,10700.83236351166,688.767311698753,10776.0,516.0,10699.54471596365,688.6852217550517,10774.0,515.0,10698.459940072016,689.6014646329963,10772.0,516.0,10697.211701603224,689.7389154859852,10771.0,516.0
P015099,CBK278004,N23,12145.471214763375,803.5570632675941,12372.0,501.0,12138.135410579562,799.392471466485,12364.0,500.0,12131.774221879286,798.8022688082895,12355.0,501.0,12123.98305941358,801.2854016912113,12345.0,504.0,12117.563518004115,804.0444487233921,12339.0,506.0,12110.543601208848,804.4993952984003,12332.0,506.0
P015099,CBK278004,all,10885.211271347736,1194.1228636468031,10763.0,875.0,10882.143522362254,1190.0768885878874,10762.0,874.0,10879.07979358139,1187.2547165267035,10758.0,872.0,10875.73741408036,1185.2613420792225,10755.0,871.0,10873.067120413238,1184.2649154327362,10751.0,869.0,10869.886292195359,1182.524055932776,10749.0,868.0
P015099,CBK278120,F17,10697.23672646605,682.0983688287869,10710.0,516.0,10695.61859782236,676.5218505342706,10708.0,514.0,10694.522311299726,668.5692820226978,10704.0,511.0,10694.041121442044,669.207762860447,10702.0,510.0,10693.016783650548,673.7573807657362,10702.0,512.0,10692.223973636832,675.8529347009053,10702.0,512.0
P015099,CBK278120,K10,13166.878104509602,656.3210193980648,13163.0,480.0,13166.731904878257,650.9543245820647,13162.0,479.0,13165.67514951989,642.3221757002407,13159.0,475.0,13164.91106151406,643.4858009955403,13157.0,475.0,13163.735214206105,649.3985904529019,13156.0,477.0,13163.35522603738,652.52397917715,13156.0,478.0
P015099,CBK278120,M22,10176.561823002401,765.8761965957262,10223.0,550.0,10175.857978309328,762.1188102125143,10222.0,549.0,10175.212248928327,758.3156613383661,10220.0,548.0,10175.51753476509,759.257940767301,10221.0,547.0,10173.926307956104,761.6415677033309,10218.0,548.0,10173.207298268175,762.4506511822574,10217.0,549.0
