plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5
P015091,CBK303867,M23,214.16854995427525,144.17175374688645,199.0,19.0,475.7767032702713,839.6946737287826,344.0,36.0,1163.7740266822893,452.5826641338402,1087.0,79.0,785.6672723050983,422.15300719959754,714.0,56.0,301.665313952713,413.2936778844566,229.0,23.0
P015091,CBK303867,all,212.98316842262358,136.84181694333796,198.0,19.0,623.9743891619672,1034.6723297332612,429.0,100.0,1130.175948605713,700.8329586770845,1014.0,101.0,833.4771843564243,1067.8539064858687,677.0,70.0,323.3535847161891,497.98497173131614,233.0,24.0
P015091,CBK303885,F11,259.2657380972794,222.68494021529398,204.0,22.0,830.7253374104557,937.984869380166,532.0,111.0,1561.1881464572855,838.5120590170584,1116.0,211.0,1067.1973645880964,796.154874425021,733.0,142.0,549.9561659569806,573.7065112572764,296.0,75.0
P015091,CBK303885,H09,259.2924572759488,225.37326299507134,206.0,22.0,837.0695822616598,1008.8309834329066,491.0,101.0,1465.3030489349946,822.1014550647067,1049.0,178.0,1014.0379872780445,787.3936970118368,694.0,124.0,526.4759511459762,568.1420708474446,285.0,64.0
P015091,CBK303885,L04,239.2948272462277,182.06031700593854,202.0,21.0,704.8114401148835,943.7206638994386,422.0,70.0,1296.792893804298,797.7982514248413,931.0,112.0,875.9395255344078,701.9700308127615,610.0,80.0,469.50534631725344,519.7232243805433,271.0,45.0
P015091,CBK303885,all,252.6176742064853,211.182304367328,204.0,22.0,790.8687865956663,965.9698381829298,483.0,103.0,1441.0946963988595,826.895159985945,1035.0,183.0,985.7249591335162,767.2690888616515,679.0,123.0,515.3124878067367,555.4157317563335,282.0,59.0
P015091,CBK303971,B09,248.46290016289439,481.81248095038535,199.0,20.0,734.2592878848499,953.7158702468766,515.0,64.0,1166.7378910655768,668.6915644417763,958.0,82.0,802.7084965611187,675.2868352466037,622.0,60.0,373.35384449778996,450.44773104898877,251.0,32.0
P015091,CBK303971,H12,234.5886938919372,187.0871713894452,201.0,20.0,724.4151760640527,1006.1430055235395,445.0,65.0,1309.3210214953895,761.575799962563,1045.0,103.0,934.9055448150053,850.2061947972938,687.0,75.0,406.7547964534751,489.0546227494184,259.0,37.0
P015091,CBK303971,K08,238.47614983424782,192.92235727912183,203.0,21.0,669.0766949588477,956.6167376728863,412.0,60.0,1413.4075489873876,793.974866125634,1131.0,114.0,976.141985525263,792.768086989457,738.0,81.0,438.01261028711326,502.80001883811536,285.0,42.0
P015091,CBK303971,all,240.50924796302647,318.5730473366253,201.0,20.0,709.2503863025835,972.8793404123782,462.0,78.0,1296.488820516118,750.1582396681434,1044.0,119.0,904.5853423004623,779.6928204632691,683.0,83.0,406.0404170794594,482.00158536630823,264.0,39.0
P015091,CBK307768,E09,258.7236127305289,226.80390652467946,201.0,22.0,751.2065705494589,965.3017246840502,462.0,98.0,1530.6321077674897,776.3794584016401,1146.0,215.0,1095.9336546925012,798.5273933377197,769.0,138.0,566.0619013393538,603.5938424020753,316.0,78.0
P015091,CBK307768,I03,253.7392741912437,217.38426884672592,201.0,22.0,716.1371530397424,986.9943272365152,416.0,80.0,1482.2869205580323,842.4919457247461,1047.0,164.0,1079.0173616826703,869.4103793685939,710.0,115.0,560.6192959819388,605.0987834579586,307.0,65.0
P015091,CBK307768,M22,250.00735365702636,209.04500938151892,202.0,22.0,674.4317149872352,922.9648960332842,397.0,70.0,1345.992724503696,694.4938406030284,1025.0,141.0,970.077270280826,739.3054094473545,688.0,101.0,504.4073369151044,526.2251929930846,294.0,55.0
P015091,CBK307768,all,254.15674685959965,217.89446705187552,201.0,22.0,713.9251461921455,959.3025156625602,425.0,87.0,1452.970584276406,777.4347687448623,1073.0,179.0,1048.342762218666,806.106735163881,723.0,122.0,543.696178078799,580.1474664844936,305.0,66.0
P015091,CBK308137,D17,274.591455666057,248.9443461979337,206.0,24.0,965.8156143547096,1066.6420087827207,608.0,166.0,1683.0295062919142,879.4361302695561,1455.0,487.0,1153.5033707942769,873.1666600358452,825.0,216.0,635.9336420229386,662.5899680160446,379.0,131.0
P015091,CBK308137,F09,274.3585021100061,244.10945560359013,208.0,24.0,921.4177832552202,985.3363322870565,575.0,163.0,1716.1527786351166,862.8285564133921,1510.0,520.0,1208.5966209895596,919.9937540470128,857.0,232.0,618.263863383059,630.117683380641,370.0,129.0
P015091,CBK308137,N18,263.15329029968757,236.27591635442323,205.0,23.0,761.2502440319693,897.1795659290239,451.0,113.0,1566.9269451588934,828.3575774010194,1127.0,258.0,1050.9895201998552,776.9961165799117,736.0,155.0,558.3024925697302,615.7194928473801,317.0,86.0
P015091,CBK308137,all,270.7010826919169,243.224521349304,206.0,23.0,882.8278805472997,989.3939731639895,553.0,164.0,1655.3697433619748,859.5229431570244,1318.0,404.0,1137.6965039945637,861.263853014979,796.0,197.0,604.1666659919092,637.3109258545784,349.0,112.0
P015091,CBK308232,D04,209.06194658779148,123.17628665664093,195.0,19.0,567.4701399843774,812.0656285524093,436.0,48.0,957.9608011593126,451.2033521012285,869.0,62.0,658.5126945206523,458.812449461898,575.0,47.0,310.17619755944213,377.3359432510512,237.0,25.0
P015091,CBK308232,F22,212.88877126676573,147.9484544138224,196.0,19.0,546.5908115664533,842.7468171206958,416.0,45.0,1063.4042326579408,453.0016634144711,984.0,73.0,719.433807441701,447.613186849224,645.0,53.0,310.28262078951377,442.57272506663986,233.0,25.0
P015091,CBK308232,M13,216.839287075141,151.57093910905922,196.0,19.0,554.869866326589,992.2623551362757,380.0,44.0,1132.4413796010517,497.66453339399715,1018.0,79.0,777.6702241702866,519.131582406057,669.0,58.0,353.31749988092514,491.570145240332,246.0,28.0
P015091,CBK308232,all,212.93000164323274,141.4981017573545,196.0,19.0,556.3102726258065,885.9041425942432,411.0,50.0,1051.2688044727684,473.25384268715135,957.0,89.0,718.5389087108799,478.70119015786537,630.0,61.0,324.59210607662703,440.1257270259793,238.0,26.0
P015091,CBK308260,C20,287.2541805746075,268.96091090959715,209.0,25.0,877.2769115797896,916.68970770037,538.0,142.0,1566.3554820387517,837.6161462295543,1204.0,352.0,1109.4672477042373,837.5608448538023,761.0,190.0,674.3826818987197,733.5208851380113,367.0,125.0
P015091,CBK308260,E18,323.88083559575523,313.69390418465997,216.0,29.0,1041.434909860349,1112.8786031308848,692.0,251.0,1901.5274166237998,947.5063731024387,1787.0,672.0,1395.6068399443682,1028.4171419619138,1053.0,364.0,857.274748561576,841.5852337197892,550.0,254.0
P015091,CBK308260,N07,262.3950957123533,229.68105526702277,204.0,23.0,747.3927955913732,865.4319280321561,422.0,91.0,1500.6159141851472,844.5237161679293,1056.0,185.0,1067.0041486387365,825.237978555109,716.0,125.0,587.8741614511888,650.8017158971718,313.0,71.0
P015091,CBK308260,all,291.17670396090534,274.11101866311174,209.0,25.0,888.701539010504,978.3008046638105,543.0,173.0,1656.1662709492327,895.3683461319462,1396.0,476.0,1190.692745429114,913.610774993138,829.0,230.0,706.5105306371615,754.4751164723958,406.0,152.0
P015091,CBK308266,D22,213.83198940710258,164.29979845912047,196.0,19.0,583.727070473251,965.4133881725486,438.0,45.0,1010.0587378067368,470.37087821276316,934.0,65.0,694.6429968992912,486.92627492834146,616.0,48.0,307.89657119246306,430.17860252232623,235.0,23.0
P015091,CBK308266,N09,210.30467113911752,141.15159941569385,197.0,19.0,445.0729865397805,700.5385241421695,356.0,37.0,977.1614351137403,447.024292418786,916.0,63.0,673.6072582304527,473.48617352969427,607.0,47.0,287.1298173868313,386.56897699667326,231.0,23.0
P015091,CBK308266,O20,214.58650432003506,160.29922854429194,198.0,19.0,523.10357917524,943.8071514882232,380.0,39.0,907.1998930469822,435.2502361482461,836.0,58.0,626.9046204608672,453.07279457459344,554.0,44.0,295.9812955580323,414.3840635316079,227.0,23.0
P015091,CBK308266,all,212.90772162208503,155.58972643602735,197.0,19.0,517.3012120627571,880.0023014671199,389.0,47.0,964.8066886558197,453.1523583972544,895.0,70.0,665.0516251968704,472.216529792982,592.0,51.0,297.0025613791089,410.8611077809263,231.0,23.0
P015091,CBK308430,B05,256.02103847546107,221.74483951580052,202.0,22.0,925.4925495827617,1293.2413352103738,580.0,122.0,1539.2380402901615,862.308162172735,1061.0,200.0,1066.3323557289284,855.1659965176336,703.0,133.0,555.8229500076208,563.1975734741352,314.0,75.0
P015091,CBK308430,D12,269.8434047306051,247.43518612389087,205.0,23.0,931.527063876505,897.3566803740505,600.0,145.0,1585.2837149205532,814.1312211694161,1149.0,289.0,1106.5056296201037,832.093023535279,758.0,171.0,598.3852253134049,608.4902696298736,337.0,99.0
P015091,CBK308430,I20,292.5954564852919,282.2481669095694,210.0,25.0,879.9790733358101,1143.6077989299079,572.0,175.0,1809.8599515603566,894.9286899875657,1720.0,635.0,1199.02783431451,837.1793953966115,940.0,276.0,676.9155936595031,657.4438832749483,441.0,175.0
P015091,CBK308430,all,272.819966563786,252.15148014289863,206.0,23.0,912.332895598359,1123.5582351152395,586.0,151.0,1644.7939022570238,865.8738697640243,1237.0,365.0,1123.9552732211807,843.369788725356,780.0,192.0,610.3745896601763,612.979528237957,350.0,109.0
P015091,CBK308482,F16,218.21395628524616,175.69660558897357,197.0,19.0,550.6641204418153,883.9247102456952,406.0,44.0,1123.425282778921,583.8751158495664,1021.0,73.0,780.7563375676345,605.9366565647397,674.0,53.0,323.5218608300945,467.70588565478977,237.0,24.0
P015091,CBK308482,L17,217.64765272538486,171.4720868894057,197.0,19.0,535.1315336124447,955.6491703419935,374.0,41.0,1041.1938852213839,519.2464806429628,948.0,68.0,719.3419372761393,534.2325368227245,624.0,50.0,317.10140315405425,449.62926876097106,234.0,24.0
P015091,CBK308482,N08,211.3487277568206,143.47703147954266,197.0,19.0,496.501790004382,871.1074479615565,374.0,40.0,931.3661034188767,456.78876617566436,860.0,61.0,648.8080557460753,499.154553690918,571.0,45.0,293.1185922258421,382.85477735448376,232.0,23.0
P015091,CBK308482,all,215.73677892248386,164.20178155680549,197.0,19.0,527.4324813528807,904.6126442074751,384.0,43.0,1031.9950904730606,528.4421527465393,940.0,83.0,716.3021101966164,550.8895651580636,622.0,58.0,311.2472854033303,435.1270468720121,234.0,24.0
P015091,CBK308657,I06,220.79114249923794,167.17021731973827,198.0,19.0,574.2433526949017,977.5243017127663,375.0,44.0,933.6724499409389,476.0690679805896,821.0,63.0,661.7599519652111,530.9633956159652,547.0,48.0,353.23312664323277,521.7337605913672,235.0,27.0
P015091,CBK308657,J11,215.7555402663466,154.9734586764476,197.0,19.0,491.57430831809177,777.561358493124,362.0,41.0,1028.6705374799953,470.66809187528384,936.0,70.0,708.2039242303002,491.0616248670722,618.0,52.0,331.807848103376,460.9224885069547,238.0,26.0
P015091,CBK308657,K16,219.16754162856273,157.1903601809867,198.0,19.0,554.6358345240817,977.896354555397,372.0,42.0,1118.0571596603033,528.2661777597291,1006.0,78.0,772.1709532416934,559.921929263932,661.0,57.0,352.7648391060814,522.3853330587356,240.0,27.0
P015091,CBK308657,all,218.5714081313824,159.87982517539177,197.0,19.0,540.151165179025,916.5457800589438,370.0,43.0,1026.8000490270792,498.07612317865284,925.0,97.0,714.0449431457349,530.0071334822338,611.0,66.0,345.93527128423005,502.60706299664633,238.0,27.0
P015091,CBK308696,G16,230.015295043629,188.48953019178006,199.0,20.0,672.6536059670782,1045.6610506868853,439.0,56.0,1132.5462771252476,609.2124392804938,964.0,86.0,778.0953037360921,589.9001508443529,631.0,62.0,415.7309640775034,601.1916938273378,259.0,33.0
P015091,CBK308696,J13,219.87936109205913,163.27478319186423,197.0,19.0,579.265347341297,858.2601180031052,410.0,48.0,1164.4444591144643,541.4594254066268,1035.0,84.0,790.1082211886527,519.0085202146694,678.0,60.0,363.1559206866331,492.289779379181,247.0,29.0
P015091,CBK308696,M14,222.0617348727328,166.83918293766092,197.0,19.0,593.3558309280216,1010.6424110429535,397.0,49.0,1066.1569337277092,563.4549092173082,919.0,78.0,734.9919521366788,569.7918184936584,604.0,58.0,394.01248166247524,590.7806086790333,257.0,32.0
P015091,CBK308696,all,223.98546366947366,173.28126505658855,198.0,20.0,615.0915947454656,975.7876979897983,415.0,53.0,1121.0492233224736,573.5352451969529,973.0,94.0,767.7318256871412,560.8608717905392,639.0,66.0,390.96645547553726,563.9735195339173,254.0,31.0
P015091,CBK308923,G23,216.37010954884926,158.6633543908963,198.0,19.0,546.8712753153102,940.634084534646,404.0,44.0,1300.5373252934005,519.2780259816161,1209.0,92.0,874.4518214163237,517.6674204287131,788.0,64.0,328.6196174363664,462.85528417635027,242.0,26.0
P015091,CBK308923,K18,223.0293064605243,167.01529090994288,199.0,20.0,638.0450791133211,1045.8410921367156,422.0,50.0,1023.6858484796525,484.76018111336447,904.0,74.0,702.6759710552889,489.0554128101109,593.0,55.0,364.5763369008154,532.3469721683639,241.0,29.0
P015091,CBK308923,M21,220.500895347508,157.45722859491013,200.0,19.0,546.5653686556927,977.9113614045434,376.0,42.0,1067.4744784998477,469.68922841268727,965.0,74.0,723.9212959152568,467.34759582218334,631.0,54.0,338.36646000038104,486.8590058050633,237.0,26.0
P015091,CBK308923,all,219.96677045229384,161.12474116550575,199.0,19.0,577.1605743614414,990.0247695423083,400.0,48.0,1130.5658840909668,506.4728459465208,1010.0,140.0,767.0163627956231,497.6972904824519,664.0,93.0,343.85413811252096,495.093129001742,240.0,27.0
P015091,CBK309064,C23,245.83807417885993,202.79542544719078,201.0,21.0,688.6115735739597,728.4053497649105,444.0,98.0,1390.4412984158284,737.6360164947379,1023.0,177.0,943.6853419352994,652.6048661966406,681.0,127.0,522.7333933232358,521.4222523431788,329.0,69.0
P015091,CBK309064,D10,250.46575010002286,209.22227255996376,201.0,22.0,852.9213407826551,1077.5798051760926,526.0,145.0,1514.4306791552356,821.9639026648902,1122.0,276.0,1064.4179269785475,793.975843299841,757.0,177.0,568.3199238159199,593.3246615802203,348.0,89.0
P015091,CBK309064,I08,274.7875188376391,226.0123137865133,208.0,25.0,996.6065116788599,1041.9742395178048,613.0,223.0,1934.1683285703398,1112.2012986485531,1728.0,700.0,1850.7729842059136,1848.8237910686005,1130.0,431.0,806.3124480357415,808.442648876003,484.0,194.0
P015091,CBK309064,all,257.0304477055073,213.2800881123213,203.0,22.0,846.0464753451582,970.3889671191089,511.0,148.0,1613.0134353804679,934.3662130427647,1175.0,326.0,1286.2920843732536,1285.7794483642926,813.0,224.0,632.455255058299,664.2974702660787,363.0,102.0
P015091,CBK309488,E13,226.350562485711,170.53706854978097,201.0,20.0,575.7901009516461,881.7625636548529,409.0,50.0,1106.6120382992303,556.2019944712029,962.0,78.0,760.7677443891937,536.5634652281984,631.0,57.0,363.6718528282655,474.6316636615625,241.0,29.0
P015091,CBK309488,I05,222.68090442101052,162.20392326967433,199.0,20.0,524.5511371646853,842.3720472123937,355.0,44.0,1019.4941957209267,549.8513857584171,880.0,69.0,709.0525213858406,539.5440857221125,584.0,52.0,354.93976437471423,488.7132840213491,238.0,28.0
P015091,CBK309488,J02,216.60571692577352,140.2937605563027,200.0,19.0,500.6964877448179,909.3533262563091,352.0,40.0,1073.2356580551746,607.1807846091964,949.0,70.0,739.4100680393614,607.0682384031146,628.0,53.0,342.61505670343695,460.2294686505597,253.0,27.0
P015091,CBK309488,all,221.87906127749835,158.24431444319472,200.0,20.0,533.6792419537164,878.818120238609,371.0,49.0,1066.4472973584438,572.7796528864036,931.0,79.0,736.4101112714652,562.4028065628513,615.0,57.0,353.7422246354722,474.74586163796124,244.0,29.0
P015091,CBK309522,E08,227.00965499256972,181.33998926897985,200.0,20.0,635.2814808384774,931.3808248792983,446.0,55.0,1112.9049089315654,592.3860650067147,967.0,79.0,774.3801977356729,608.0939672273782,637.0,58.0,381.39106802983537,559.2445868309543,247.0,30.0
P015091,CBK309522,G20,223.83797949055023,168.61777266520753,199.0,20.0,531.9434109463116,741.3264512389806,388.0,47.0,1047.1062646938349,479.18311971940733,930.0,73.0,705.3748900224813,445.86996648805194,606.0,54.0,359.1975064776711,470.995019736162,244.0,29.0
P015091,CBK309522,I19,229.60472074569427,195.2320789653603,200.0,20.0,594.9134388812681,920.8341791454744,401.0,50.0,1242.605213524996,593.3861583898434,1092.0,92.0,837.0646814748133,552.5979098869559,709.0,65.0,395.0484677926383,566.4063457801136,252.0,31.0
P015091,CBK309522,all,226.81745174293806,182.06994323544248,200.0,20.0,587.3794435553523,869.9416175266851,411.0,54.0,1134.2054623834654,563.4522562057047,992.0,99.0,772.2732564109892,542.4083668832369,650.0,69.0,378.54568076671495,534.1852846820701,248.0,30.0
P015091,CBK309523,F14,259.55651015470204,229.85787071118463,204.0,22.0,756.6120410379515,882.8216302827365,493.0,104.0,1583.76367357777,859.7188811669255,1145.0,248.0,1050.6951774453207,800.312538514429,741.0,147.0,535.7403327665371,570.7818788489514,313.0,81.0
P015091,CBK309523,H19,258.11473055746075,224.6349728344443,204.0,22.0,766.7335748647309,1013.769032647493,466.0,104.0,1561.3582176402226,821.1652484907985,1147.0,245.0,1012.3231587219937,719.6998364645683,737.0,143.0,512.9579465544506,537.7614168519357,298.0,76.0
P015091,CBK309523,M17,261.8682240702637,228.9484266596462,205.0,23.0,787.5865059632678,1043.4997805954563,453.0,110.0,1674.9154758468603,905.7471280520621,1216.0,283.0,1086.7771398224356,779.3866132356122,780.0,158.0,555.044308175202,575.6999289678492,322.0,87.0
P015091,CBK309523,all,259.8464882608088,227.83039327964104,205.0,23.0,770.3107072886501,982.5973025789257,473.0,110.0,1606.679122354951,864.2997323600833,1173.0,263.0,1049.9318253299166,767.8289910546354,754.0,151.0,534.5808624987299,561.9304080176718,311.0,82.0
P015091,CBK309545,I12,227.2095337267566,162.2918593954689,201.0,20.0,657.9895166276101,1612.7087016949592,406.0,56.0,1109.2279043781436,669.5240869949014,934.0,79.0,768.4610120646624,641.4403153331732,614.0,59.0,377.65517339677643,485.5370774470023,244.0,30.0
P015091,CBK309545,J08,221.1552145252248,129.9300423063639,201.0,20.0,709.723973836877,1070.4350033876758,449.0,58.0,1283.839974565615,1195.0996243509849,996.0,86.0,1099.9168738806966,1594.5900486473174,679.0,67.0,422.046811032998,599.1997559240693,254.0,32.0
P015091,CBK309545,K07,225.10197373685415,164.34018554597853,198.0,20.0,594.2903549620866,966.9109504522611,387.0,51.0,1333.1989088458315,694.4980925810305,1140.0,98.0,916.1387817929813,653.7409956497968,750.0,70.0,421.7875548934995,632.7922398751055,268.0,34.0
P015091,CBK309545,all,224.48890732961183,153.02184078445038,200.0,20.0,654.0012818088579,1250.1018036295338,414.0,60.0,1242.0889292631966,891.9173066837167,1022.0,120.0,928.1722225794467,1070.3097823348146,684.0,83.0,407.16317977442463,576.3444390260732,256.0,33.0
