plate,well,bf_site,fl_site,compound,grit,nuclei_count
P015091,D02,s2,s4,CBK277939,4.6309921800579525,25.0
P015091,D02,s3,s5,CBK277939,4.488153765839818,18.0
P015091,D02,s4,s6,CBK277939,3.4282573410663897,33.0
P015091,D02,s5,s8,CBK277939,4.367657926501584,25.0
P015091,G10,s1,s2,CBK277939,4.522420673313366,25.0
P015091,G10,s2,s4,CBK277939,4.54596243172573,37.0
P015091,G10,s3,s5,CBK277939,4.789021400499887,49.0
P015091,G10,s4,s6,CBK277939,4.425831861326888,60.0
P015091,G10,s5,s8,CBK277939,4.071592851609878,42.0
P015091,D04,s1,s2,CBK308232,2.7561276886098867,16.0
P015091,D04,s2,s4,CBK308232,3.780438645763947,18.0
P015091,D04,s3,s5,CBK308232,4.36683090086027,24.0
P015091,D04,s4,s6,CBK308232,4.427371144338669,21.0
P015091,D04,s5,s8,CBK308232,4.041475739816769,33.0
P015091,F22,s1,s2,CBK308232,3.3453930925790414,18.0
P015091,F22,s2,s4,CBK308232,5.260986784606744,48.0
P015091,F22,s3,s5,CBK308232,3.718434305560307,26.0
P015091,F22,s5,s8,CBK308232,4.813396562846628,26.0
P015091,M13,s1,s2,CBK308232,4.705016859941963,50.0
P015091,M13,s2,s4,CBK308232,4.600509877418451,44.0
P015091,M13,s3,s5,CBK308232,4.75724544267171,27.0
P015091,M13,s4,s6,CBK308232,3.70782271539581,39.0
P015091,C20,s1,s2,CBK308260,1.755384424632744,65.0
P015091,C20,s2,s4,CBK308260,1.4620409186181498,118.0
P015091,C20,s3,s5,CBK308260,1.8591403854437076,113.0
P015091,C20,s4,s6,CBK308260,2.4121768016698537,134.0
P015091,C20,s5,s8,CBK308260,1.7606655196001118,215.0
P015091,E18,s1,s2,CBK308260,2.7198553418658737,166.0
P015091,E18,s2,s4,CBK308260,1.587219003331376,251.0
P015091,E18,s3,s5,CBK308260,2.357132934751042,210.0
P015091,E18,s4,s6,CBK308260,2.900332617929879,192.0
P015091,E18,s5,s8,CBK308260,1.736859103144084,207.0
P015091,N07,s1,s2,CBK308260,1.2604233497009156,171.0
P015091,N07,s2,s4,CBK308260,0.7556139323722769,55.0
P015091,N07,s3,s5,CBK308260,0.4564299219190219,91.0
P015091,N07,s5,s8,CBK308260,0.496345996230461,64.0
P015091,D22,s1,s2,CBK308266,5.325477442731857,24.0
P015091,D22,s2,s4,CBK308266,4.814818894290284,32.0
P015091,D22,s5,s8,CBK308266,5.798760298812492,22.0
P015091,N09,s1,s2,CBK308266,5.644318923513057,23.0
P015091,N09,s3,s5,CBK308266,3.4005578201730344,16.0
P015091,O20,s1,s2,CBK308266,5.699631096388508,36.0
P015091,O20,s2,s4,CBK308266,6.103270240396818,23.0
P015091,B05,s1,s2,CBK308430,2.0991879138564324,90.0
P015091,B05,s2,s4,CBK308430,2.6713089953478013,108.0
P015091,B05,s3,s5,CBK308430,2.1821684762533344,73.0
P015091,B05,s4,s6,CBK308430,2.523896438692637,80.0
P015091,B05,s5,s8,CBK308430,3.1246180102665804,107.0
P015091,D12,s2,s4,CBK308430,2.361193932673063,88.0
P015091,D12,s3,s5,CBK308430,2.7359641026017565,123.0
P015091,D12,s5,s8,CBK308430,4.1369784053145615,173.0
P015091,I20,s1,s2,CBK308430,3.261273539524936,108.0
P015091,I20,s2,s4,CBK308430,3.7051522231661065,215.0
P015091,I20,s3,s5,CBK308430,3.870996351567225,175.0
P015091,I20,s4,s6,CBK308430,3.317757455644897,139.0
P015091,I20,s5,s8,CBK308430,2.639271337248629,108.0
P015091,F16,s2,s4,CBK308482,2.580720241509391,17.0
P015091,F16,s3,s5,CBK308482,3.2804275473744102,18.0
P015091,F16,s5,s8,CBK308482,6.170160575025316,39.0
P015091,L17,s1,s2,CBK308482,5.651794952631866,41.0
P015091,L17,s2,s4,CBK308482,5.243634049580528,19.0
P015091,L17,s3,s5,CBK308482,5.245485607925832,33.0
P015091,L17,s4,s6,CBK308482,4.608126643820715,19.0
P015091,N08,s1,s2,CBK308482,5.491630099786653,24.0
P015091,N08,s5,s8,CBK308482,3.4643702105342515,14.0
P015091,E11,s4,s6,CBK278047,2.2382826899007906,128.0
P015091,E11,s5,s8,CBK278047,1.6562576483666458,144.0
P015091,I21,s1,s2,CBK278047,2.7778434754831007,154.0
P015091,I21,s2,s4,CBK278047,1.8623996748214964,247.0
P015091,I21,s3,s5,CBK278047,2.346896264327337,133.0
P015091,I21,s4,s6,CBK278047,2.076610030642596,131.0
P015091,I21,s5,s8,CBK278047,2.944692594562449,141.0
P015091,O16,s1,s2,CBK278047,1.9403795098307344,267.0
P015091,O16,s2,s4,CBK278047,1.8032172313036148,93.0
P015091,O16,s3,s5,CBK278047,2.134114337761559,126.0
P015091,O16,s4,s6,CBK278047,2.8239873581546258,95.0
P015091,O16,s5,s8,CBK278047,2.4553034441778943,73.0
P015091,G11,s1,s2,CBK278050,1.642933019256312,125.0
P015091,G11,s2,s4,CBK278050,0.3148710109008928,107.0
P015091,G11,s3,s5,CBK278050,1.1750234861545537,184.0
P015091,G11,s4,s6,CBK278050,0.4453965175871716,238.0
P015091,G11,s5,s8,CBK278050,1.4274633167134474,114.0
P015091,J23,s1,s2,CBK278050,1.7458172558699805,133.0
P015091,J23,s2,s4,CBK278050,0.7577493678368141,176.0
P015091,J23,s3,s5,CBK278050,1.513274909991129,78.0
P015091,J23,s4,s6,CBK278050,1.1588035021655232,56.0
P015091,J23,s5,s8,CBK278050,1.3867420405174422,72.0
P015091,M04,s1,s2,CBK278050,0.198596123792024,211.0
P015091,M04,s2,s4,CBK278050,1.2518062108337848,90.0
P015091,M04,s3,s5,CBK278050,1.733935359398925,104.0
P015091,M04,s5,s8,CBK278050,1.4122352690428244,83.0
P015091,I06,s1,s2,CBK308657,4.578922328432616,54.0
P015091,I06,s2,s4,CBK308657,4.117783053676062,42.0
P015091,I06,s3,s5,CBK308657,4.548501910487079,41.0
P015091,I06,s4,s6,CBK308657,4.8022757566981324,52.0
P015091,J11,s1,s2,CBK308657,4.280657993275674,25.0
P015091,J11,s2,s4,CBK308657,3.3153956473884763,16.0
P015091,J11,s3,s5,CBK308657,4.275289477962069,27.0
P015091,J11,s4,s6,CBK308657,3.7256683725960387,38.0
P015091,J11,s5,s8,CBK308657,3.719806274572641,22.0
P015091,K16,s1,s2,CBK308657,5.409541438068125,52.0
P015091,K16,s2,s4,CBK308657,4.93565291685734,41.0
P015091,K16,s3,s5,CBK308657,4.203266583862753,27.0
P015091,K16,s5,s8,CBK308657,4.814831950338202,23.0
P015091,B04,s1,s2,CBK277973,5.59628159878362,19.0
P015091,B04,s2,s4,CBK277973,5.255255628118176,18.0
P015091,B04,s3,s5,CBK277973,5.42349650523004,19.0
P015091,D09,s1,s2,CBK277973,4.308565804686172,19.0
P015091,D09,s2,s4,CBK277973,4.886402521533888,26.0
P015091,D09,s4,s6,CBK277973,4.428809836303813,27.0
P015091,D09,s5,s8,CBK277973,4.8550792705655965,37.0
P015091,L08,s1,s2,CBK277973,4.619082027676131,36.0
P015091,L08,s2,s4,CBK277973,5.6235149136499105,21.0
P015091,L08,s3,s5,CBK277973,4.467078378746472,27.0
P015091,L08,s4,s6,CBK277973,5.0291932599838844,22.0
P015091,L16,s1,s2,CBK277990,3.2756212634789468,25.0
P015091,L16,s2,s4,CBK277990,4.3894675900544,21.0
P015091,L16,s3,s5,CBK277990,4.2594655045932655,18.0
P015091,L16,s5,s8,CBK277990,2.9310770926966034,14.0
P015091,M03,s4,s6,CBK277990,4.770158545521662,23.0
P015091,O08,s1,s2,CBK277990,4.924411141262834,26.0
P015091,G16,s1,s2,CBK308696,4.4643708669566236,31.0
P015091,G16,s2,s4,CBK308696,5.017550529070987,74.0
P015091,G16,s3,s5,CBK308696,5.336015168870562,79.0
P015091,G16,s4,s6,CBK308696,4.481421140912966,47.0
P015091,G16,s5,s8,CBK308696,5.222168673390402,58.0
P015091,J13,s1,s2,CBK308696,3.895088606260162,47.0
P015091,J13,s2,s4,CBK308696,4.3990256616917165,25.0
P015091,J13,s3,s5,CBK308696,3.6120675742788286,32.0
P015091,J13,s4,s6,CBK308696,4.304838797938282,53.0
P015091,J13,s5,s8,CBK308696,4.608712728564635,34.0
P015091,M14,s1,s2,CBK308696,4.466898886127486,59.0
P015091,M14,s2,s4,CBK308696,4.468169263810699,60.0
P015091,M14,s3,s5,CBK308696,4.417970452209907,52.0
P015091,M14,s4,s6,CBK308696,3.950832120029785,38.0
P015091,M14,s5,s8,CBK308696,4.98081822586817,21.0
P015091,G13,s3,s5,CBK278039,2.7486682832619524,17.0
P015091,G13,s4,s6,CBK278039,2.8454164256801517,18.0
P015091,N12,s1,s2,CBK278039,1.0477218077631574,9.0
P015091,B09,s2,s4,CBK303971,4.474361438597997,46.0
P015091,B09,s3,s5,CBK303971,4.482078361721422,54.0
P015091,B09,s5,s8,CBK303971,4.432128421094966,42.0
P015091,H12,s1,s2,CBK303971,4.0411146227557335,53.0
P015091,H12,s4,s6,CBK303971,3.825470900512005,62.0
P015091,H12,s5,s8,CBK303971,4.322257282133206,36.0
P015091,K08,s1,s2,CBK303971,3.742068729219017,57.0
P015091,K08,s2,s4,CBK303971,4.400883394529256,85.0
P015091,K08,s3,s5,CBK303971,4.067279628247174,68.0
P015091,K08,s4,s6,CBK303971,3.8742923861393006,59.0
P015091,K08,s5,s8,CBK303971,4.55690634106146,56.0
P015091,D11,s2,s4,CBK289731,5.658980734976232,16.0
P015091,D11,s3,s5,CBK289731,5.1737236224530125,21.0
P015091,G18,s2,s4,CBK289731,5.446972788678832,41.0
P015091,G18,s3,s5,CBK289731,5.083470275145406,35.0
P015091,G18,s4,s6,CBK289731,4.927273649216271,27.0
P015091,G18,s5,s8,CBK289731,5.616337870644119,34.0
P015091,I22,s1,s2,CBK289731,5.834902994927968,25.0
P015091,I22,s2,s4,CBK289731,5.083835006255356,34.0
P015091,D18,s5,s8,CBK290837,3.008751120963796,28.0
P015091,F23,s2,s4,CBK290837,2.5605058988350136,23.0
P015091,H17,s1,s2,CBK290837,-0.05708884342636961,19.0
P015091,H17,s2,s4,CBK290837,2.3464571517196258,35.0
P015091,H17,s3,s5,CBK290837,3.393971207896848,19.0
P015091,H17,s5,s8,CBK290837,1.4011965953975007,13.0
P015091,G23,s1,s2,CBK308923,4.753374782737969,17.0
P015091,G23,s2,s4,CBK308923,4.093193424993854,38.0
P015091,G23,s3,s5,CBK308923,4.073395316312667,20.0
P015091,G23,s5,s8,CBK308923,4.631494543958823,23.0
P015091,K18,s1,s2,CBK308923,4.022409550524628,26.0
P015091,K18,s2,s4,CBK308923,3.620280483124148,65.0
P015091,K18,s3,s5,CBK308923,4.1802362114753295,39.0
P015091,K18,s4,s6,CBK308923,3.1409509814345173,35.0
P015091,K18,s5,s8,CBK308923,5.263138933569648,37.0
P015091,M21,s1,s2,CBK308923,4.627779473788022,41.0
P015091,M21,s2,s4,CBK308923,3.686197494110658,41.0
P015091,M21,s3,s5,CBK308923,4.5374456067796025,28.0
P015091,M21,s5,s8,CBK308923,3.453480093627522,19.0
P015091,D15,s1,s2,CBK278556G,1.5549159330057911,81.0
P015091,D15,s2,s4,CBK278556G,2.0192461718373496,140.0
P015091,D15,s3,s5,CBK278556G,1.8430074397124807,117.0
P015091,D15,s4,s6,CBK278556G,2.3166889406679614,126.0
P015091,D15,s5,s8,CBK278556G,0.7230394227122834,256.0
P015091,I16,s1,s2,CBK278556G,1.6834141868518575,149.0
P015091,I16,s2,s4,CBK278556G,0.7774259188649083,224.0
P015091,I16,s3,s5,CBK278556G,1.4536154077363097,243.0
P015091,I16,s4,s6,CBK278556G,1.66683410680676,130.0
P015091,I16,s5,s8,CBK278556G,1.4437045738283516,171.0
P015091,O04,s1,s2,CBK278556G,0.7174677515963805,154.0
P015091,O04,s2,s4,CBK278556G,1.418996057629608,62.0
P015091,O04,s3,s5,CBK278556G,1.3724379820700174,80.0
P015091,O04,s4,s6,CBK278556G,1.3149898453948328,99.0
P015091,O04,s5,s8,CBK278556G,0.8793957032971846,77.0
P015091,C23,s1,s2,CBK309064,1.3203407217223435,39.0
P015091,C23,s2,s4,CBK309064,0.7069891771990129,81.0
P015091,C23,s3,s5,CBK309064,1.5311091517613318,48.0
P015091,C23,s4,s6,CBK309064,1.3403800808746391,66.0
P015091,C23,s5,s8,CBK309064,1.4897798269826916,99.0
P015091,D10,s1,s2,CBK309064,1.5465352697637245,48.0
P015091,D10,s2,s4,CBK309064,1.278768846017061,80.0
P015091,D10,s3,s5,CBK309064,1.8260013270476,79.0
P015091,D10,s4,s6,CBK309064,1.4916142704280444,71.0
P015091,I08,s1,s2,CBK309064,1.4747850844348942,94.0
P015091,I08,s2,s4,CBK309064,1.2302526358327706,151.0
P015091,I08,s3,s5,CBK309064,0.8578443584132182,216.0
P015091,I08,s4,s6,CBK309064,0.37389413042317204,238.0
P015091,I08,s5,s8,CBK309064,1.118418283227722,155.0
P015091,J19,s1,s2,CBK201016,2.9332593893948977,16.0
P015091,J19,s2,s4,CBK201016,4.903576617381266,35.0
P015091,J19,s3,s5,CBK201016,5.2793395055482355,27.0
P015091,J19,s4,s6,CBK201016,5.211047542474853,20.0
P015091,K21,s1,s2,CBK201016,4.900589866607525,31.0
P015091,K21,s2,s4,CBK201016,5.143510047808227,28.0
P015091,K21,s3,s5,CBK201016,5.842003017091497,27.0
P015091,O09,s1,s2,CBK201016,3.3275265280849675,16.0
P015091,L11,s1,s2,CBK277957,5.159377234094156,26.0
P015091,L11,s3,s5,CBK277957,3.627729567405425,9.0
P015091,N06,s1,s2,CBK277957,5.159804405571447,23.0
P015091,O15,s1,s2,CBK277957,4.915014542527624,44.0
P015091,O15,s3,s5,CBK277957,5.278216833825466,23.0
P015091,O15,s4,s6,CBK277957,0.43217931617681465,13.0
P015091,D06,s1,s2,CBK290479,4.432199818207246,18.0
P015091,D06,s3,s5,CBK290479,5.50491413455376,17.0
P015091,D06,s4,s6,CBK290479,4.803018964204298,17.0
P015091,D06,s5,s8,CBK290479,3.9742827663885456,34.0
P015091,E04,s1,s2,CBK290479,4.6040179143486695,25.0
P015091,E04,s3,s5,CBK290479,4.243605520153099,16.0
P015091,E04,s4,s6,CBK290479,4.397845449241042,22.0
P015091,E04,s5,s8,CBK290479,4.838574922270139,19.0
P015091,K20,s1,s2,CBK290479,4.535098946733429,16.0
P015091,K20,s2,s4,CBK290479,4.569305262666716,27.0
P015091,K20,s3,s5,CBK290479,3.9431882626523977,19.0
P015091,H15,s1,s2,CBK290481,5.440627589012171,28.0
P015091,H15,s2,s4,CBK290481,5.833201211254734,24.0
P015091,H15,s3,s5,CBK290481,4.776506616039477,31.0
P015091,H15,s4,s6,CBK290481,5.898917217261609,30.0
P015091,H15,s5,s8,CBK290481,5.271739367900327,22.0
P015091,O12,s2,s4,CBK290481,4.6066742490597195,21.0
P015091,B03,s1,s2,CBK277934,4.660791147989884,26.0
P015091,B03,s2,s4,CBK277934,4.065495411954164,24.0
P015091,B03,s3,s5,CBK277934,3.4750576528154884,21.0
P015091,B03,s5,s8,CBK277934,3.963039325863628,23.0
P015091,M05,s1,s2,CBK277934,3.780879978680032,50.0
P015091,M05,s2,s4,CBK277934,3.6546677908008665,14.0
P015091,M05,s4,s6,CBK277934,4.3279431108866016,48.0
P015091,M05,s5,s8,CBK277934,4.82866964212712,25.0
P015091,O22,s1,s2,CBK277934,4.124841534598482,49.0
P015091,O22,s2,s4,CBK277934,2.9485396293877213,45.0
P015091,O22,s3,s5,CBK277934,4.8562016937828565,20.0
P015091,O22,s4,s6,CBK277934,2.2440420428511967,10.0
P015091,O22,s5,s8,CBK277934,4.3685415482658305,15.0
P015091,G21,s1,s2,CBK277935,6.323049529759833,37.0
P015091,G21,s2,s4,CBK277935,5.223552184587442,51.0
P015091,G21,s3,s5,CBK277935,5.359185982748947,40.0
P015091,G21,s4,s6,CBK277935,5.831130044237818,22.0
P015091,K22,s1,s2,CBK277935,5.795673515422973,29.0
P015091,K22,s2,s4,CBK277935,5.191062655693644,39.0
P015091,K22,s3,s5,CBK277935,3.880633995073768,18.0
P015091,K22,s4,s6,CBK277935,3.635153146723681,19.0
P015091,K22,s5,s8,CBK277935,4.989798454676226,26.0
P015091,O06,s1,s2,CBK277935,4.86963655075391,52.0
P015091,O06,s2,s4,CBK277935,4.0643595001156765,20.0
P015091,O06,s3,s5,CBK277935,5.315416549264336,19.0
P015091,O06,s4,s6,CBK277935,5.6088842619639765,24.0
P015091,E22,s1,s2,CBK290803,4.718981448530056,18.0
P015091,E22,s2,s4,CBK290803,4.408101120622083,33.0
P015091,E22,s3,s5,CBK290803,4.716743129275228,18.0
P015091,E22,s5,s8,CBK290803,3.6443453234735714,29.0
P015091,F17,s2,s4,CBK290803,3.589144915698697,43.0
P015091,F17,s3,s5,CBK290803,4.439285618737541,38.0
P015091,F17,s4,s6,CBK290803,4.646352873400235,19.0
P015091,F17,s5,s8,CBK290803,4.534621037776752,35.0
P015091,L02,s1,s2,CBK290803,3.6179405524316905,26.0
P015091,L02,s2,s4,CBK290803,3.3298586963536008,26.0
P015091,L02,s4,s6,CBK290803,3.1885819062745355,24.0
P015091,D20,s1,s2,CBK290799,4.89379575808697,21.0
P015091,D20,s2,s4,CBK290799,4.447041955582243,47.0
P015091,D20,s3,s5,CBK290799,3.905351934604037,25.0
P015091,D20,s4,s6,CBK290799,4.78448717707365,24.0
P015091,D20,s5,s8,CBK290799,3.7091158523431718,44.0
P015091,F04,s1,s2,CBK290799,4.093326554056061,19.0
P015091,F04,s2,s4,CBK290799,3.941550942020473,35.0
P015091,F04,s3,s5,CBK290799,4.961243954751014,28.0
P015091,F04,s4,s6,CBK290799,4.929594739136245,43.0
P015091,F04,s5,s8,CBK290799,4.26928013356295,35.0
P015091,K02,s1,s2,CBK290799,4.96295573029753,22.0
P015091,K02,s2,s4,CBK290799,4.264494342388128,35.0
P015091,K02,s3,s5,CBK290799,4.403321167815647,31.0
P015091,K02,s4,s6,CBK290799,3.504908158563918,31.0
P015091,K02,s5,s8,CBK290799,4.360819005806508,27.0
P015091,E10,s2,s4,CBK277968,0.3639841377100016,52.0
P015091,E10,s4,s6,CBK277968,0.7300144997224551,122.0
P015091,G04,s1,s2,CBK277968,2.11633242192703,119.0
P015091,G04,s2,s4,CBK277968,2.324468788351144,137.0
P015091,G04,s3,s5,CBK277968,2.5329286983954296,124.0
P015091,G04,s4,s6,CBK277968,2.0829016843546766,210.0
P015091,G04,s5,s8,CBK277968,1.1839115277385333,201.0
P015091,M19,s1,s2,CBK277968,1.4698829344782296,220.0
P015091,M19,s2,s4,CBK277968,1.3269597391671966,181.0
P015091,M19,s3,s5,CBK277968,2.1859420110217243,146.0
P015091,M19,s4,s6,CBK277968,1.1715055916376116,111.0
P015091,M19,s5,s8,CBK277968,1.6512801393152583,91.0
P015091,D03,s2,s4,CBK290547,2.0315931938895693,52.0
P015091,D03,s3,s5,CBK290547,2.3565101359737755,66.0
P015091,D03,s4,s6,CBK290547,1.931691409308807,69.0
P015091,D03,s5,s8,CBK290547,2.097742777783537,108.0
P015091,I18,s1,s2,CBK290547,1.8864946258051631,118.0
P015091,I18,s2,s4,CBK290547,2.683061191172844,197.0
P015091,I18,s3,s5,CBK290547,2.478744499663539,155.0
P015091,I18,s4,s6,CBK290547,2.2262054698340084,112.0
P015091,I18,s5,s8,CBK290547,2.5828777202628057,106.0
P015091,O23,s1,s2,CBK290547,2.2963620839426,165.0
P015091,O23,s2,s4,CBK290547,1.7283293668355657,170.0
P015091,O23,s3,s5,CBK290547,1.8887516475190236,73.0
P015091,O23,s5,s8,CBK290547,1.8009558905815473,66.0
P015091,B16,s1,s2,CBK290573,3.3607025642269015,22.0
P015091,B16,s2,s4,CBK290573,3.0430583244207683,20.0
P015091,J06,s1,s2,CBK290573,3.5339185356050105,21.0
P015091,J06,s2,s4,CBK290573,3.210617994959972,18.0
P015091,J06,s4,s6,CBK290573,2.6687062160262705,17.0
P015091,K03,s1,s2,CBK290573,3.0719449823935783,16.0
P015091,K03,s5,s8,CBK290573,3.1560823040745114,17.0
P015091,C03,s1,s2,CBK290613,1.0399215551911416,67.0
P015091,C03,s2,s4,CBK290613,0.8267548824831442,147.0
P015091,C03,s3,s5,CBK290613,1.2108078987332207,78.0
P015091,C03,s4,s6,CBK290613,0.6819376101438035,155.0
P015091,C03,s5,s8,CBK290613,0.4812213030241394,192.0
P015091,L14,s2,s4,CBK290613,0.9312569269369648,89.0
P015091,L14,s3,s5,CBK290613,0.4819757528449634,145.0
P015091,L14,s4,s6,CBK290613,0.9451759630081666,147.0
P015091,L14,s5,s8,CBK290613,0.14312769305953196,131.0
P015091,N11,s1,s2,CBK290613,0.8475654197254536,186.0
P015091,N11,s2,s4,CBK290613,0.8696123959705033,84.0
P015091,N11,s3,s5,CBK290613,0.5459952192934502,75.0
P015091,N11,s5,s8,CBK290613,0.5848516086600698,69.0
P015091,E20,s1,s2,CBK290816,2.505007544316236,107.0
P015091,E20,s3,s5,CBK290816,2.5763329926509013,120.0
P015091,E20,s4,s6,CBK290816,2.248168876653688,107.0
P015091,E20,s5,s8,CBK290816,2.8081082437474167,155.0
P015091,H05,s1,s2,CBK290816,1.6852066623014037,91.0
P015091,H05,s2,s4,CBK290816,0.7491483611801573,81.0
P015091,H05,s3,s5,CBK290816,2.247766552429379,121.0
P015091,H05,s5,s8,CBK290816,2.636099155671838,119.0
P015091,L18,s1,s2,CBK290816,2.4760159376759656,163.0
P015091,L18,s3,s5,CBK290816,2.3660920280023765,86.0
P015091,L18,s4,s6,CBK290816,2.3114482392989317,94.0
P015091,L18,s5,s8,CBK290816,2.0898252758157065,51.0
P015091,D19,s4,s6,CBK291055,4.463064096170746,17.0
P015091,D19,s5,s8,CBK291055,6.106390948545762,35.0
P015091,H22,s2,s4,CBK291055,1.8788638241194329,14.0
P015091,I17,s3,s5,CBK291055,6.080809114123012,25.0
P015091,I17,s5,s8,CBK291055,5.697147509710331,36.0
P015091,F02,s1,s2,CBK278016,4.110447610346443,26.0
P015091,F02,s2,s4,CBK278016,3.4841936531537754,30.0
P015091,F02,s3,s5,CBK278016,3.7601676482629904,16.0
P015091,F02,s4,s6,CBK278016,3.9475053431594245,26.0
P015091,F02,s5,s8,CBK278016,4.178046567948652,33.0
P015091,K13,s1,s2,CBK278016,4.551664404695392,40.0
P015091,K13,s2,s4,CBK278016,3.032824131195408,41.0
P015091,K13,s3,s5,CBK278016,3.7286288032390047,47.0
P015091,K13,s4,s6,CBK278016,3.714613470666853,35.0
P015091,K13,s5,s8,CBK278016,3.8512291858598657,27.0
P015091,M07,s1,s2,CBK278016,4.211183721986539,62.0
P015091,M07,s2,s4,CBK278016,3.909628755735808,33.0
P015091,M07,s3,s5,CBK278016,4.042007842874547,32.0
P015091,M07,s4,s6,CBK278016,3.9305313959385546,37.0
P015091,M07,s5,s8,CBK278016,4.120836812652089,28.0
P015091,E16,s1,s2,CBK288302,0.20639534346647945,175.0
P015091,E16,s2,s4,CBK288302,0.3964115065481338,165.0
P015091,E16,s3,s5,CBK288302,0.5966933819065499,174.0
P015091,E16,s4,s6,CBK288302,0.6415210798347901,158.0
P015091,E16,s5,s8,CBK288302,0.21902845179445646,242.0
P015091,J14,s1,s2,CBK288302,-0.09192400649994983,224.0
P015091,J14,s2,s4,CBK288302,0.10668135432159842,84.0
P015091,J14,s3,s5,CBK288302,0.8713710918033213,164.0
P015091,J14,s5,s8,CBK288302,0.00021224668842111447,144.0
P015091,L15,s1,s2,CBK288302,0.5443602292031782,213.0
P015091,L15,s2,s4,CBK288302,0.5366374147206241,115.0
P015091,L15,s3,s5,CBK288302,0.25897372638307586,129.0
P015091,L15,s4,s6,CBK288302,1.0983470096098518,208.0
P015091,L15,s5,s8,CBK288302,0.40499462404816455,118.0
P015091,F12,s1,s2,CBK278067,3.7121509201386447,32.0
P015091,F12,s2,s4,CBK278067,3.4515036948032387,26.0
P015091,F12,s3,s5,CBK278067,4.448401414678287,44.0
P015091,F12,s4,s6,CBK278067,3.450548939630937,39.0
P015091,G14,s1,s2,CBK278067,3.911402858093744,34.0
P015091,G14,s3,s5,CBK278067,3.6973600925055328,60.0
P015091,G14,s5,s8,CBK278067,3.5598580507545887,69.0
P015091,M10,s1,s2,CBK278067,4.2460401135317465,35.0
P015091,M10,s2,s4,CBK278067,3.4643665411851914,21.0
P015091,M10,s3,s5,CBK278067,3.3843359078131776,28.0
P015091,M10,s4,s6,CBK278067,3.4531724605457894,41.0
P015091,M10,s5,s8,CBK278067,2.9836966819595188,18.0
P015091,C21,s1,s2,CBK290753,4.364889289738868,18.0
P015091,C21,s2,s4,CBK290753,3.0785650481734215,19.0
P015091,C21,s3,s5,CBK290753,5.067923687147743,23.0
P015091,C21,s4,s6,CBK290753,4.374365291961828,25.0
P015091,C21,s5,s8,CBK290753,5.032798806188705,44.0
P015091,F18,s1,s2,CBK290753,4.942075911427111,33.0
P015091,F18,s2,s4,CBK290753,5.3585592012384025,52.0
P015091,F18,s3,s5,CBK290753,4.9277863741622046,47.0
P015091,F18,s4,s6,CBK290753,3.8266105720401993,34.0
P015091,F18,s5,s8,CBK290753,4.440455419564237,55.0
P015091,M15,s1,s2,CBK290753,5.203069792601196,82.0
P015091,M15,s2,s4,CBK290753,4.683032859899728,27.0
P015091,M15,s3,s5,CBK290753,4.442739627283637,32.0
P015091,M15,s4,s6,CBK290753,4.143931423693024,35.0
P015091,M15,s5,s8,CBK290753,4.438364616385374,39.0
P015091,I04,s1,s2,CBK290760,3.8127318745444936,24.0
P015091,I04,s2,s4,CBK290760,4.196387091818012,43.0
P015091,I04,s3,s5,CBK290760,4.5132001068763365,52.0
P015091,I04,s5,s8,CBK290760,4.645431814814796,20.0
P015091,K09,s1,s2,CBK290760,4.477978399750397,38.0
P015091,K09,s2,s4,CBK290760,4.0304147501817695,42.0
P015091,K09,s3,s5,CBK290760,4.88372904178542,38.0
P015091,K09,s4,s6,CBK290760,3.6129309827848193,33.0
P015091,K09,s5,s8,CBK290760,4.222169753967962,17.0
P015091,N14,s1,s2,CBK290760,4.892952313170115,72.0
P015091,N14,s2,s4,CBK290760,4.602516933376453,49.0
P015091,N14,s3,s5,CBK290760,4.425163679982785,30.0
P015091,N14,s4,s6,CBK290760,5.202972462298875,21.0
P015091,N14,s5,s8,CBK290760,4.310928133430353,20.0
P015091,E05,s1,s2,CBK290810,4.102624045252681,78.0
P015091,E05,s2,s4,CBK290810,3.5627635586534447,63.0
P015091,E05,s3,s5,CBK290810,3.7485824088418607,75.0
P015091,E05,s4,s6,CBK290810,4.936575507754272,104.0
P015091,E05,s5,s8,CBK290810,4.583963034830836,98.0
P015091,J17,s1,s2,CBK290810,4.091517669251918,81.0
P015091,J17,s2,s4,CBK290810,4.759935840573368,121.0
